Tempo,Pot. Ativa,FP,FR,FNL
449.847,78.23,0.98,0.21,0.0
449.85,78.23,0.98,0.21,0.0
449.854,78.23,0.98,0.21,0.0
449.858,78.23,0.98,0.21,0.0
449.861,78.23,0.98,0.21,0.0
449.865,78.23,0.98,0.21,0.0
449.869,78.23,0.98,0.21,0.0
449.872,78.23,0.98,0.21,0.0
449.876,78.23,0.98,0.21,0.0
449.88,78.23,0.98,0.21,0.0
449.884,78.23,0.98,0.21,0.0
449.887,78.23,0.98,0.21,0.0
449.891,78.23,0.98,0.21,0.0
449.895,78.23,0.98,0.21,0.0
449.898,78.23,0.98,0.21,0.0
449.902,78.22,0.98,0.21,0.0
449.906,78.22,0.98,0.21,0.0
449.909,78.22,0.98,0.21,0.0
449.913,78.23,0.98,0.21,0.0
449.917,78.22,0.98,0.21,0.0
449.92,78.23,0.98,0.21,0.0
449.924,78.23,0.98,0.21,0.0
449.928,78.23,0.98,0.21,0.0
449.931,78.23,0.98,0.21,0.0
449.935,78.23,0.98,0.21,0.0
449.939,78.23,0.98,0.21,0.0
449.942,78.23,0.98,0.21,0.0
449.946,78.23,0.98,0.21,0.0
449.95,78.22,0.98,0.21,0.0
449.954,78.22,0.98,0.21,0.0
449.957,78.22,0.98,0.21,0.0
449.961,78.22,0.98,0.21,0.0
449.965,78.22,0.98,0.21,0.0
449.968,78.22,0.98,0.21,0.0
449.972,78.22,0.98,0.21,0.0
449.976,78.22,0.98,0.21,0.0
449.979,78.23,0.98,0.21,0.0
449.983,78.22,0.98,0.21,0.0
449.987,78.23,0.98,0.21,0.0
449.99,78.22,0.98,0.21,0.0
449.994,78.22,0.98,0.21,0.0
449.998,78.23,0.98,0.21,0.0
450.001,78.22,0.98,0.21,0.0
450.005,78.23,0.98,0.21,0.0
450.009,78.22,0.98,0.21,0.0
450.012,78.23,0.98,0.21,0.0
450.016,78.23,0.98,0.21,0.0
450.02,78.23,0.98,0.21,0.0
450.024,78.23,0.98,0.21,0.0
450.027,78.23,0.98,0.21,0.0
450.031,78.23,0.98,0.21,0.0
450.035,78.22,0.98,0.21,0.0
450.038,78.23,0.98,0.21,0.0
450.042,78.22,0.98,0.21,0.0
450.046,78.22,0.98,0.21,0.0
450.049,78.22,0.98,0.21,0.0
450.053,78.22,0.98,0.21,0.0
450.057,78.22,0.98,0.21,0.0
450.06,78.22,0.98,0.21,0.0
450.064,78.22,0.98,0.21,0.0
450.068,78.22,0.98,0.21,0.0
450.071,78.22,0.98,0.21,0.0
450.075,78.22,0.98,0.21,0.0
450.079,78.22,0.98,0.21,0.0
450.082,78.22,0.98,0.21,0.0
450.086,78.22,0.98,0.21,0.0
450.09,78.22,0.98,0.21,0.0
450.093,78.21,0.98,0.21,0.0
450.097,78.21,0.98,0.21,0.0
450.101,78.21,0.98,0.21,0.0
450.105,78.21,0.98,0.21,0.0
450.108,78.21,0.98,0.21,0.0
450.112,78.21,0.98,0.21,0.0
450.116,78.21,0.98,0.21,0.0
450.119,78.21,0.98,0.21,0.0
450.123,78.21,0.98,0.21,0.0
450.127,78.21,0.98,0.21,0.0
450.13,78.21,0.98,0.21,0.0
450.134,78.2,0.98,0.21,0.0
450.138,78.2,0.98,0.21,0.0
450.141,78.2,0.98,0.21,0.0
450.145,78.2,0.98,0.21,0.0
450.149,78.2,0.98,0.21,0.0
450.152,78.2,0.98,0.21,0.0
450.156,78.2,0.98,0.21,0.0
450.16,78.19,0.98,0.21,0.0
450.163,78.2,0.98,0.21,0.0
450.167,78.19,0.98,0.21,0.0
450.171,78.19,0.98,0.21,0.0
450.175,78.19,0.98,0.21,0.0
450.178,78.19,0.98,0.21,0.0
450.182,78.19,0.98,0.21,0.0
450.186,78.19,0.98,0.21,0.0
450.189,78.19,0.98,0.21,0.0
450.193,78.18,0.98,0.21,0.0
450.197,78.19,0.98,0.21,0.0
450.2,78.18,0.98,0.21,0.0
450.204,78.19,0.98,0.21,0.0
450.208,78.19,0.98,0.21,0.0
450.211,78.19,0.98,0.21,0.0
450.215,78.19,0.98,0.21,0.0
450.219,78.19,0.98,0.21,0.0
450.222,78.19,0.98,0.21,0.0
450.226,78.19,0.98,0.21,0.0
450.23,78.19,0.98,0.21,0.0
450.233,78.19,0.98,0.21,0.0
450.237,78.19,0.98,0.21,0.0
450.241,78.19,0.98,0.21,0.0
450.244,78.19,0.98,0.21,0.0
450.248,78.19,0.98,0.21,0.0
450.252,78.19,0.98,0.21,0.0
450.256,78.2,0.98,0.21,0.0
450.259,78.19,0.98,0.21,0.0
450.263,78.2,0.98,0.21,0.0
450.267,78.19,0.98,0.21,0.0
450.27,78.19,0.98,0.21,0.0
450.274,78.19,0.98,0.21,0.0
450.278,78.19,0.98,0.21,0.0
450.281,78.19,0.98,0.21,0.0
450.285,78.19,0.98,0.21,0.0
450.289,78.2,0.98,0.21,0.0
450.292,78.19,0.98,0.21,0.0
450.296,78.2,0.98,0.21,0.0
450.3,78.2,0.98,0.21,0.0
450.303,78.2,0.98,0.21,0.0
450.307,78.2,0.98,0.21,0.0
450.311,78.2,0.98,0.21,0.0
450.314,78.2,0.98,0.21,0.0
450.318,78.2,0.98,0.21,0.0
450.322,78.2,0.98,0.21,0.0
450.326,78.2,0.98,0.21,0.0
450.329,78.2,0.98,0.21,0.0
450.333,78.2,0.98,0.21,0.0
450.337,78.2,0.98,0.21,0.0
450.34,78.2,0.98,0.21,0.0
450.344,78.2,0.98,0.21,0.0
450.348,78.2,0.98,0.21,0.0
450.351,78.2,0.98,0.21,0.0
450.355,78.2,0.98,0.21,0.0
450.359,78.19,0.98,0.21,0.0
450.362,78.2,0.98,0.21,0.0
450.366,78.19,0.98,0.21,0.0
450.37,78.19,0.98,0.21,0.0
450.373,78.19,0.98,0.21,0.0
450.377,78.19,0.98,0.21,0.0
450.381,78.19,0.98,0.21,0.0
450.384,78.19,0.98,0.21,0.0
450.388,78.19,0.98,0.21,0.0
450.392,78.19,0.98,0.21,0.0
450.395,78.19,0.98,0.21,0.0
450.399,78.18,0.98,0.21,0.0
450.403,78.18,0.98,0.21,0.0
450.407,78.18,0.98,0.21,0.0
450.41,78.18,0.98,0.21,0.0
450.414,78.18,0.98,0.21,0.0
450.418,78.18,0.98,0.21,0.0
450.421,78.18,0.98,0.21,0.0
450.425,78.18,0.98,0.21,0.0
450.429,78.18,0.98,0.21,0.0
450.432,78.18,0.98,0.21,0.0
450.436,78.18,0.98,0.21,0.0
450.44,78.18,0.98,0.21,0.0
450.443,78.17,0.98,0.21,0.0
450.447,78.18,0.98,0.21,0.0
450.451,78.17,0.98,0.21,0.0
450.454,78.17,0.98,0.21,0.0
450.458,78.17,0.98,0.21,0.0
450.462,78.17,0.98,0.21,0.0
450.465,78.17,0.98,0.21,0.0
450.469,78.17,0.98,0.21,0.0
450.473,78.17,0.98,0.21,0.0
450.477,78.17,0.98,0.21,0.0
450.48,78.17,0.98,0.21,0.0
450.484,78.17,0.98,0.21,0.0
450.488,78.17,0.98,0.21,0.0
450.491,78.16,0.98,0.21,0.0
450.495,78.16,0.98,0.21,0.0
450.499,78.16,0.98,0.21,0.0
450.502,78.16,0.98,0.21,0.0
450.506,78.16,0.98,0.21,0.0
450.51,78.16,0.98,0.21,0.0
450.513,78.16,0.98,0.21,0.0
450.517,78.15,0.98,0.21,0.0
450.521,78.16,0.98,0.21,0.0
450.524,78.15,0.98,0.21,0.0
450.528,78.15,0.98,0.21,0.0
450.532,78.15,0.98,0.21,0.0
450.535,78.15,0.98,0.21,0.0
450.539,78.15,0.98,0.21,0.0
450.543,78.15,0.98,0.21,0.0
450.546,78.15,0.98,0.21,0.0
450.55,78.15,0.98,0.21,0.0
450.554,78.15,0.98,0.21,0.0
450.558,78.14,0.98,0.21,0.0
450.561,78.14,0.98,0.21,0.0
450.565,78.14,0.98,0.21,0.0
450.569,78.14,0.98,0.21,0.0
450.572,78.14,0.98,0.21,0.0
450.576,78.14,0.98,0.21,0.0
450.58,78.14,0.98,0.21,0.0
450.583,78.14,0.98,0.21,0.0
450.587,78.14,0.98,0.21,0.0
450.591,78.14,0.98,0.21,0.0
450.594,78.14,0.98,0.21,0.0
450.598,78.14,0.98,0.21,0.0
450.602,78.13,0.98,0.21,0.0
450.605,78.14,0.98,0.21,0.0
450.609,78.13,0.98,0.21,0.0
450.613,78.14,0.98,0.21,0.0
450.616,78.14,0.98,0.21,0.0
450.62,78.14,0.98,0.21,0.0
450.624,78.14,0.98,0.21,0.0
450.628,78.14,0.98,0.21,0.0
450.631,78.14,0.98,0.21,0.0
450.635,78.14,0.98,0.21,0.0
450.639,78.14,0.98,0.21,0.0
450.642,78.13,0.98,0.21,0.0
450.646,78.14,0.98,0.21,0.0
450.65,78.13,0.98,0.21,0.0
450.653,78.14,0.98,0.21,0.0
450.657,78.14,0.98,0.21,0.0
450.661,78.14,0.98,0.21,0.0
450.664,78.14,0.98,0.21,0.0
450.668,78.14,0.98,0.21,0.0
450.672,78.14,0.98,0.21,0.0
450.675,78.14,0.98,0.21,0.0
450.679,78.14,0.98,0.21,0.0
450.683,78.14,0.98,0.21,0.0
450.686,78.14,0.98,0.21,0.0
450.69,78.14,0.98,0.21,0.0
450.694,78.14,0.98,0.21,0.0
450.698,78.14,0.98,0.21,0.0
450.701,78.14,0.98,0.21,0.0
450.705,78.14,0.98,0.21,0.0
450.709,78.14,0.98,0.21,0.0
450.712,78.14,0.98,0.21,0.0
450.716,78.14,0.98,0.21,0.0
450.72,78.14,0.98,0.21,0.0
450.723,78.14,0.98,0.21,0.0
450.727,78.14,0.98,0.21,0.0
450.731,78.14,0.98,0.21,0.0
450.734,78.14,0.98,0.21,0.0
450.738,78.14,0.98,0.21,0.0
450.742,78.14,0.98,0.21,0.0
450.745,78.14,0.98,0.21,0.0
450.749,78.14,0.98,0.21,0.0
450.753,78.14,0.98,0.21,0.0
450.756,78.14,0.98,0.21,0.0
450.76,78.14,0.98,0.21,0.0
450.764,78.14,0.98,0.21,0.0
450.767,78.14,0.98,0.21,0.0
450.771,78.14,0.98,0.21,0.0
450.775,78.14,0.98,0.21,0.0
450.779,78.14,0.98,0.21,0.0
450.782,78.14,0.98,0.21,0.0
450.786,78.13,0.98,0.21,0.0
450.79,78.13,0.98,0.21,0.0
450.793,78.13,0.98,0.21,0.0
450.797,78.14,0.98,0.21,0.0
450.801,78.13,0.98,0.21,0.0
450.804,78.14,0.98,0.21,0.0
450.808,78.13,0.98,0.21,0.0
450.812,78.14,0.98,0.21,0.0
450.815,78.13,0.98,0.21,0.0
450.819,78.13,0.98,0.21,0.0
450.823,78.13,0.98,0.21,0.0
450.826,78.13,0.98,0.21,0.0
450.83,78.13,0.98,0.21,0.0
450.834,78.12,0.98,0.21,0.0
450.837,78.13,0.98,0.21,0.0
450.841,78.12,0.98,0.21,0.0
450.845,78.12,0.98,0.21,0.0
450.849,78.12,0.98,0.21,0.0
450.852,78.12,0.98,0.21,0.0
450.856,78.12,0.98,0.21,0.0
450.86,78.12,0.98,0.21,0.0
450.863,78.12,0.98,0.21,0.0
450.867,78.11,0.98,0.21,0.0
450.871,78.11,0.98,0.21,0.0
450.874,78.11,0.98,0.21,0.0
450.878,78.1,0.98,0.21,0.0
450.882,78.1,0.98,0.21,0.0
450.885,78.1,0.98,0.21,0.0
450.889,78.1,0.98,0.21,0.0
450.893,78.1,0.98,0.21,0.0
450.896,78.1,0.98,0.21,0.0
450.9,78.1,0.98,0.21,0.0
450.904,78.1,0.98,0.21,0.0
450.907,78.1,0.98,0.21,0.0
450.911,78.1,0.98,0.21,0.0
450.915,78.1,0.98,0.21,0.0
450.919,78.09,0.98,0.21,0.0
450.922,78.09,0.98,0.21,0.0
450.926,78.09,0.98,0.21,0.0
450.93,78.09,0.98,0.21,0.0
450.933,78.09,0.98,0.21,0.0
450.937,78.09,0.98,0.21,0.0
450.941,78.09,0.98,0.21,0.0
450.944,78.09,0.98,0.21,0.0
450.948,78.09,0.98,0.21,0.0
450.952,78.09,0.98,0.21,0.0
450.955,78.09,0.98,0.21,0.0
450.959,78.09,0.98,0.21,0.0
450.963,78.09,0.98,0.21,0.0
450.966,78.08,0.98,0.21,0.0
450.97,78.08,0.98,0.21,0.0
450.974,78.08,0.98,0.21,0.0
450.977,78.08,0.98,0.21,0.0
450.981,78.08,0.98,0.21,0.0
450.985,78.08,0.98,0.21,0.0
450.988,78.09,0.98,0.21,0.0
450.992,78.08,0.98,0.21,0.0
450.996,78.09,0.98,0.21,0.0
451.0,78.09,0.98,0.21,0.0
451.003,78.09,0.98,0.21,0.0
451.007,78.09,0.98,0.21,0.0
451.011,78.09,0.98,0.21,0.0
451.014,78.09,0.98,0.21,0.0
451.018,78.09,0.98,0.21,0.0
451.022,78.09,0.98,0.21,0.0
451.025,78.09,0.98,0.21,0.0
451.029,78.09,0.98,0.21,0.0
451.033,78.09,0.98,0.21,0.0
451.036,78.1,0.98,0.21,0.0
451.04,78.1,0.98,0.21,0.0
451.044,78.1,0.98,0.21,0.0
451.047,78.1,0.98,0.21,0.0
451.051,78.1,0.98,0.21,0.0
451.055,78.1,0.98,0.21,0.0
451.058,78.1,0.98,0.21,0.0
451.062,78.1,0.98,0.21,0.0
451.066,78.1,0.98,0.21,0.0
451.069,78.1,0.98,0.21,0.0
451.073,78.1,0.98,0.21,0.0
451.077,78.1,0.98,0.21,0.0
451.081,78.1,0.98,0.21,0.0
451.084,78.1,0.98,0.21,0.0
451.088,78.1,0.98,0.21,0.0
451.092,78.1,0.98,0.21,0.0
451.095,78.1,0.98,0.21,0.0
451.099,78.1,0.98,0.21,0.0
451.103,78.1,0.98,0.21,0.0
451.106,78.1,0.98,0.21,0.0
451.11,78.09,0.98,0.21,0.0
451.114,78.09,0.98,0.21,0.0
451.117,78.09,0.98,0.21,0.0
451.121,78.09,0.98,0.21,0.0
451.125,78.09,0.98,0.21,0.0
451.128,78.09,0.98,0.21,0.0
451.132,78.09,0.98,0.21,0.0
451.136,78.09,0.98,0.21,0.0
451.14,78.09,0.98,0.21,0.0
451.143,78.09,0.98,0.21,0.0
451.147,78.09,0.98,0.21,0.0
451.151,78.08,0.98,0.21,0.0
451.154,78.08,0.98,0.21,0.0
451.158,78.08,0.98,0.21,0.0
451.162,78.08,0.98,0.21,0.0
451.165,78.08,0.98,0.21,0.0
451.169,78.08,0.98,0.21,0.0
451.173,78.08,0.98,0.21,0.0
451.176,78.08,0.98,0.21,0.0
451.18,78.08,0.98,0.21,0.0
451.184,78.08,0.98,0.21,0.0
451.187,78.08,0.98,0.21,0.0
451.191,78.08,0.98,0.21,0.0
451.195,78.08,0.98,0.21,0.0
451.198,78.08,0.98,0.21,0.0
451.202,78.08,0.98,0.21,0.0
451.206,78.08,0.98,0.21,0.0
451.209,78.08,0.98,0.21,0.0
451.213,78.08,0.98,0.21,0.0
451.217,78.08,0.98,0.21,0.0
451.221,78.09,0.98,0.21,0.0
451.224,78.08,0.98,0.21,0.0
451.228,78.09,0.98,0.21,0.0
451.232,78.09,0.98,0.21,0.0
451.235,78.08,0.98,0.21,0.0
451.239,78.09,0.98,0.21,0.0
451.243,78.08,0.98,0.21,0.0
451.246,78.09,0.98,0.21,0.0
451.25,78.08,0.98,0.21,0.0
451.254,78.09,0.98,0.21,0.0
451.257,78.08,0.98,0.21,0.0
451.261,78.09,0.98,0.21,0.0
451.265,78.09,0.98,0.21,0.0
451.268,78.09,0.98,0.21,0.0
451.272,78.09,0.98,0.21,0.0
451.276,78.09,0.98,0.21,0.0
451.279,78.09,0.98,0.21,0.0
451.283,78.08,0.98,0.21,0.0
451.287,78.09,0.98,0.21,0.0
451.29,78.08,0.98,0.21,0.0
451.294,78.08,0.98,0.21,0.0
451.298,78.08,0.98,0.21,0.0
451.302,78.08,0.98,0.21,0.0
451.305,78.08,0.98,0.21,0.0
451.309,78.08,0.98,0.21,0.0
451.313,78.08,0.98,0.21,0.0
451.316,78.08,0.98,0.21,0.0
451.32,78.08,0.98,0.21,0.0
451.324,78.08,0.98,0.21,0.0
451.327,78.07,0.98,0.21,0.0
451.331,78.07,0.98,0.21,0.0
451.335,78.07,0.98,0.21,0.0
451.338,78.07,0.98,0.21,0.0
451.342,78.06,0.98,0.21,0.0
451.346,78.06,0.98,0.21,0.0
451.349,78.06,0.98,0.21,0.0
451.353,78.06,0.98,0.21,0.0
451.357,78.05,0.98,0.21,0.0
451.36,78.05,0.98,0.21,0.0
451.364,78.05,0.98,0.21,0.0
451.368,78.05,0.98,0.21,0.0
451.372,78.05,0.98,0.21,0.0
451.375,78.04,0.98,0.21,0.0
451.379,78.04,0.98,0.21,0.0
451.383,78.04,0.98,0.21,0.0
451.386,78.03,0.98,0.21,0.0
451.39,78.03,0.98,0.21,0.0
451.394,78.03,0.98,0.21,0.0
451.397,78.03,0.98,0.21,0.0
451.401,78.03,0.98,0.21,0.0
451.405,78.03,0.98,0.21,0.0
451.408,78.02,0.98,0.21,0.0
451.412,78.03,0.98,0.21,0.0
451.416,78.02,0.98,0.21,0.0
451.419,78.02,0.98,0.21,0.0
451.423,78.02,0.98,0.21,0.0
451.427,78.02,0.98,0.21,0.0
451.43,78.02,0.98,0.21,0.0
451.434,78.02,0.98,0.21,0.0
451.438,78.02,0.98,0.21,0.0
451.442,78.02,0.98,0.21,0.0
451.445,78.02,0.98,0.21,0.0
451.449,78.02,0.98,0.21,0.0
451.453,78.02,0.98,0.21,0.0
451.456,78.02,0.98,0.21,0.0
451.46,78.02,0.98,0.21,0.0
451.464,78.02,0.98,0.21,0.0
451.467,78.01,0.98,0.21,0.0
451.471,78.02,0.98,0.21,0.0
451.475,78.01,0.98,0.21,0.0
451.478,78.01,0.98,0.21,0.0
451.482,78.01,0.98,0.21,0.0
451.486,78.02,0.98,0.21,0.0
451.489,78.02,0.98,0.21,0.0
451.493,78.02,0.98,0.21,0.0
451.497,78.02,0.98,0.21,0.0
451.5,78.02,0.98,0.21,0.0
451.504,78.02,0.98,0.21,0.0
451.508,78.02,0.98,0.21,0.0
451.512,78.02,0.98,0.21,0.0
451.515,78.02,0.98,0.21,0.0
451.519,78.02,0.98,0.21,0.0
451.523,78.02,0.98,0.21,0.0
451.526,78.02,0.98,0.21,0.0
451.53,78.02,0.98,0.21,0.0
451.534,78.02,0.98,0.21,0.0
451.537,78.02,0.98,0.21,0.0
451.541,78.02,0.98,0.21,0.0
451.545,78.02,0.98,0.21,0.0
451.548,78.02,0.98,0.21,0.0
451.552,78.02,0.98,0.21,0.0
451.556,78.02,0.98,0.21,0.0
451.559,78.02,0.98,0.21,0.0
451.563,78.02,0.98,0.21,0.0
451.567,78.02,0.98,0.21,0.0
451.57,78.02,0.98,0.21,0.0
451.574,78.02,0.98,0.21,0.0
451.578,78.03,0.98,0.21,0.0
451.581,78.03,0.98,0.21,0.0
451.585,78.03,0.98,0.21,0.0
451.589,78.03,0.98,0.21,0.0
451.593,78.03,0.98,0.21,0.0
451.596,78.04,0.98,0.21,0.0
451.6,78.04,0.98,0.21,0.0
451.604,78.04,0.98,0.21,0.0
451.607,78.04,0.98,0.21,0.0
451.611,78.04,0.98,0.21,0.0
451.615,78.05,0.98,0.21,0.0
451.618,78.05,0.98,0.21,0.0
451.622,78.05,0.98,0.21,0.0
451.626,78.05,0.98,0.21,0.0
451.629,78.05,0.98,0.21,0.0
451.633,78.05,0.98,0.21,0.0
451.637,78.06,0.98,0.21,0.0
451.64,78.06,0.98,0.21,0.0
451.644,78.06,0.98,0.21,0.0
451.648,78.06,0.98,0.21,0.0
451.651,78.06,0.98,0.21,0.0
451.655,78.06,0.98,0.21,0.0
451.659,78.06,0.98,0.21,0.0
451.663,78.06,0.98,0.21,0.0
451.666,78.06,0.98,0.21,0.0
451.67,78.06,0.98,0.21,0.0
451.674,78.06,0.98,0.21,0.0
451.677,78.06,0.98,0.21,0.0
451.681,78.07,0.98,0.21,0.0
451.685,78.07,0.98,0.21,0.0
451.688,78.07,0.98,0.21,0.0
451.692,78.07,0.98,0.21,0.0
451.696,78.07,0.98,0.21,0.0
451.699,78.06,0.98,0.21,0.0
451.703,78.06,0.98,0.21,0.0
451.707,78.06,0.98,0.21,0.0
451.71,78.06,0.98,0.21,0.0
451.714,78.06,0.98,0.21,0.0
451.718,78.06,0.98,0.21,0.0
451.721,78.06,0.98,0.21,0.0
451.725,78.06,0.98,0.21,0.0
451.729,78.06,0.98,0.21,0.0
451.732,78.06,0.98,0.21,0.0
451.736,78.06,0.98,0.21,0.0
451.74,78.06,0.98,0.21,0.0
451.744,78.06,0.98,0.21,0.0
451.747,78.06,0.98,0.21,0.0
451.751,78.06,0.98,0.21,0.0
451.755,78.06,0.98,0.21,0.0
451.758,78.06,0.98,0.21,0.0
451.762,78.06,0.98,0.21,0.0
451.766,78.06,0.98,0.21,0.0
451.769,78.06,0.98,0.21,0.0
451.773,78.06,0.98,0.21,0.0
451.777,78.06,0.98,0.21,0.0
451.78,78.06,0.98,0.21,0.0
451.784,78.06,0.98,0.21,0.0
451.788,78.06,0.98,0.21,0.0
451.791,78.06,0.98,0.21,0.0
451.795,78.06,0.98,0.21,0.0
451.799,78.06,0.98,0.21,0.0
451.802,78.06,0.98,0.21,0.0
451.806,78.06,0.98,0.21,0.0
451.81,78.06,0.98,0.21,0.0
451.813,78.07,0.98,0.21,0.0
451.817,78.06,0.98,0.21,0.0
451.821,78.07,0.98,0.21,0.0
451.825,78.07,0.98,0.21,0.0
451.828,78.07,0.98,0.21,0.0
451.832,78.07,0.98,0.21,0.0
451.836,78.07,0.98,0.21,0.0
451.839,78.07,0.98,0.21,0.0
451.843,78.07,0.98,0.21,0.0
451.847,78.07,0.98,0.21,0.0
451.85,78.06,0.98,0.21,0.0
451.854,78.07,0.98,0.21,0.0
451.858,78.06,0.98,0.21,0.0
451.861,78.06,0.98,0.21,0.0
451.865,78.06,0.98,0.21,0.0
451.869,78.06,0.98,0.21,0.0
451.872,78.06,0.98,0.21,0.0
451.876,78.06,0.98,0.21,0.0
451.88,78.06,0.98,0.21,0.0
451.883,78.05,0.98,0.21,0.0
451.887,78.05,0.98,0.21,0.0
451.891,78.05,0.98,0.21,0.0
451.895,78.05,0.98,0.21,0.0
451.898,78.05,0.98,0.21,0.0
451.902,78.04,0.98,0.21,0.0
451.906,78.04,0.98,0.21,0.0
451.909,78.04,0.98,0.21,0.0
451.913,78.04,0.98,0.21,0.0
451.917,78.04,0.98,0.21,0.0
451.92,78.04,0.98,0.21,0.0
451.924,78.04,0.98,0.21,0.0
451.928,78.04,0.98,0.21,0.0
451.931,78.04,0.98,0.21,0.0
451.935,78.03,0.98,0.21,0.0
451.939,78.03,0.98,0.21,0.0
451.942,78.03,0.98,0.21,0.0
451.946,78.03,0.98,0.21,0.0
451.95,78.02,0.98,0.21,0.0
451.953,78.03,0.98,0.21,0.0
451.957,78.02,0.98,0.21,0.0
451.961,78.02,0.98,0.21,0.0
451.965,78.02,0.98,0.21,0.0
451.968,78.02,0.98,0.21,0.0
451.972,78.02,0.98,0.21,0.0
451.976,78.02,0.98,0.21,0.0
451.979,78.02,0.98,0.21,0.0
451.983,78.02,0.98,0.21,0.0
451.987,78.02,0.98,0.21,0.0
451.99,78.02,0.98,0.21,0.0
451.994,78.02,0.98,0.21,0.0
451.998,78.02,0.98,0.21,0.0
452.001,78.01,0.98,0.21,0.0
452.005,78.02,0.98,0.21,0.0
452.009,78.02,0.98,0.21,0.0
452.012,78.02,0.98,0.21,0.0
452.016,78.01,0.98,0.21,0.0
452.02,78.02,0.98,0.21,0.0
452.023,78.01,0.98,0.21,0.0
452.027,78.01,0.98,0.21,0.0
452.031,78.01,0.98,0.21,0.0
452.035,78.01,0.98,0.21,0.0
452.038,78.01,0.98,0.21,0.0
452.042,78.01,0.98,0.21,0.0
452.046,78.01,0.98,0.21,0.0
452.049,78.01,0.98,0.21,0.0
452.053,78.01,0.98,0.21,0.0
452.057,78.01,0.98,0.21,0.0
452.06,78.01,0.98,0.21,0.0
452.064,78.01,0.98,0.21,0.0
452.068,78.01,0.98,0.21,0.0
452.071,78.01,0.98,0.21,0.0
452.075,78.01,0.98,0.21,0.0
452.079,78.01,0.98,0.21,0.0
452.082,78.01,0.98,0.21,0.0
452.086,78.01,0.98,0.21,0.0
452.09,78.01,0.98,0.21,0.0
452.093,78.01,0.98,0.21,0.0
452.097,78.02,0.98,0.21,0.0
452.101,78.01,0.98,0.21,0.0
452.105,78.02,0.98,0.21,0.0
452.108,78.02,0.98,0.21,0.0
452.112,78.02,0.98,0.21,0.0
452.116,78.02,0.98,0.21,0.0
452.119,78.02,0.98,0.21,0.0
452.123,78.02,0.98,0.21,0.0
452.127,78.02,0.98,0.21,0.0
452.13,78.03,0.98,0.21,0.0
452.134,78.03,0.98,0.21,0.0
452.138,78.03,0.98,0.21,0.0
452.141,78.03,0.98,0.21,0.0
452.145,78.03,0.98,0.21,0.0
452.149,78.03,0.98,0.21,0.0
452.152,78.03,0.98,0.21,0.0
452.156,78.03,0.98,0.21,0.0
452.16,78.03,0.98,0.21,0.0
452.163,78.03,0.98,0.21,0.0
452.167,78.03,0.98,0.21,0.0
452.171,78.03,0.98,0.21,0.0
452.175,78.03,0.98,0.21,0.0
452.178,78.03,0.98,0.21,0.0
452.182,78.03,0.98,0.21,0.0
452.186,78.03,0.98,0.21,0.0
452.189,78.03,0.98,0.21,0.0
452.193,78.02,0.98,0.21,0.0
452.197,78.03,0.98,0.21,0.0
452.2,78.02,0.98,0.21,0.0
452.204,78.02,0.98,0.21,0.0
452.208,78.02,0.98,0.21,0.0
452.211,78.02,0.98,0.21,0.0
452.215,78.02,0.98,0.21,0.0
452.219,78.02,0.98,0.21,0.0
452.222,78.02,0.98,0.21,0.0
452.226,78.01,0.98,0.21,0.0
452.23,78.02,0.98,0.21,0.0
452.233,78.01,0.98,0.21,0.0
452.237,78.01,0.98,0.21,0.0
452.241,78.01,0.98,0.21,0.0
452.245,78.01,0.98,0.21,0.0
452.248,78.01,0.98,0.21,0.0
452.252,78.01,0.98,0.21,0.0
452.256,78.0,0.98,0.21,0.0
452.259,78.0,0.98,0.21,0.0
452.263,78.0,0.98,0.21,0.0
452.267,78.0,0.98,0.21,0.0
452.27,78.0,0.98,0.21,0.0
452.274,77.99,0.98,0.21,0.0
452.278,77.99,0.98,0.21,0.0
452.281,77.99,0.98,0.21,0.0
452.285,77.99,0.98,0.21,0.0
452.289,77.99,0.98,0.21,0.0
452.292,77.99,0.98,0.21,0.0
452.296,77.99,0.98,0.21,0.0
452.3,77.99,0.98,0.21,0.0
452.303,77.99,0.98,0.21,0.0
452.307,77.98,0.98,0.21,0.0
452.311,77.98,0.98,0.21,0.0
452.314,77.98,0.98,0.21,0.0
452.318,77.98,0.98,0.21,0.0
452.322,77.98,0.98,0.21,0.0
452.326,77.98,0.98,0.21,0.0
452.329,77.99,0.98,0.21,0.0
452.333,77.99,0.98,0.21,0.0
452.337,77.99,0.98,0.21,0.0
452.34,77.99,0.98,0.21,0.0
452.344,77.99,0.98,0.21,0.0
452.348,77.99,0.98,0.21,0.0
452.351,77.99,0.98,0.21,0.0
452.355,77.99,0.98,0.21,0.0
452.359,77.99,0.98,0.21,0.0
452.362,77.99,0.98,0.21,0.0
452.366,77.99,0.98,0.21,0.0
452.37,78.0,0.98,0.21,0.0
452.373,78.0,0.98,0.21,0.0
452.377,78.0,0.98,0.21,0.0
452.381,78.0,0.98,0.21,0.0
452.384,78.0,0.98,0.21,0.0
452.388,78.0,0.98,0.21,0.0
452.392,77.99,0.98,0.21,0.0
452.396,77.99,0.98,0.21,0.0
452.399,77.99,0.98,0.21,0.0
452.403,77.99,0.98,0.21,0.0
452.407,77.99,0.98,0.21,0.0
452.41,77.99,0.98,0.21,0.0
452.414,77.99,0.98,0.21,0.0
