pa,fp,fr,fnl,tempo,delta_p
1.89,0.43,0.67,-0.02,340207,0.0
1.89,0.43,0.67,-0.02,340211,0.0
1.89,0.43,0.67,-0.02,340215,0.0
1.89,0.43,0.66,-0.02,340219,0.0
1.9,0.41,0.63,-0.01,340222,0.010000000000000009
1.92,0.35,0.54,0.01,340226,0.020000000000000018
1.96,0.29,0.44,0.03,340230,0.040000000000000036
2.03,0.25,0.36,0.06,340233,0.06999999999999984
2.13,0.23,0.31,0.09,340237,0.10000000000000009
2.25,0.21,0.28,0.12,340241,0.1200000000000001
2.39,0.21,0.25,0.13,340244,0.14000000000000012
2.53,0.21,0.24,0.14,340248,0.13999999999999968
2.67,0.21,0.23,0.13,340252,0.14000000000000012
2.8,0.22,0.22,0.12,340255,0.1299999999999999
2.93,0.23,0.22,0.11,340259,0.13000000000000034
3.04,0.23,0.22,0.09,340263,0.10999999999999988
3.13,0.24,0.22,0.07,340266,0.08999999999999986
3.2,0.26,0.23,0.05,340270,0.07000000000000028
3.26,0.27,0.23,0.04,340274,0.05999999999999961
3.3,0.28,0.24,0.02,340277,0.040000000000000036
3.32,0.29,0.25,0.0,340281,0.020000000000000018
3.32,0.31,0.26,-0.01,340285,0.0
3.31,0.32,0.27,-0.02,340289,-0.009999999999999787
3.29,0.33,0.29,-0.03,340292,-0.020000000000000018
3.26,0.35,0.3,-0.04,340296,-0.03000000000000025
3.22,0.36,0.32,-0.05,340300,-0.03999999999999959
3.17,0.38,0.34,-0.06,340303,-0.050000000000000266
3.11,0.39,0.36,-0.06,340307,-0.06000000000000005
3.05,0.4,0.38,-0.07,340311,-0.06000000000000005
2.99,0.42,0.4,-0.07,340314,-0.05999999999999961
2.93,0.43,0.42,-0.07,340318,-0.06000000000000005
2.87,0.44,0.44,-0.07,340322,-0.06000000000000005
2.8,0.45,0.46,-0.07,340325,-0.07000000000000028
2.74,0.46,0.48,-0.07,340329,-0.05999999999999961
2.68,0.46,0.5,-0.07,340333,-0.06000000000000005
2.62,0.47,0.52,-0.07,340337,-0.06000000000000005
2.57,0.47,0.53,-0.07,340340,-0.050000000000000266
2.52,0.46,0.52,-0.06,340344,-0.04999999999999982
2.49,0.42,0.49,-0.05,340348,-0.029999999999999805
2.48,0.36,0.42,-0.03,340351,-0.010000000000000231
2.51,0.3,0.34,0.0,340355,0.029999999999999805
2.58,0.25,0.28,0.04,340359,0.07000000000000028
2.71,0.22,0.24,0.09,340362,0.1299999999999999
2.87,0.2,0.2,0.13,340366,0.16000000000000014
3.1,0.19,0.18,0.17,340370,0.22999999999999998
3.37,0.19,0.16,0.21,340373,0.27
3.7,0.19,0.15,0.23,340377,0.33000000000000007
4.05,0.19,0.13,0.24,340381,0.34999999999999964
4.42,0.2,0.12,0.24,340385,0.3700000000000001
4.83,0.21,0.12,0.24,340388,0.41000000000000014
5.24,0.21,0.11,0.23,340392,0.41000000000000014
5.68,0.23,0.11,0.21,340396,0.4399999999999995
6.09,0.24,0.1,0.19,340399,0.41000000000000014
6.51,0.25,0.1,0.17,340403,0.41999999999999993
6.9,0.26,0.1,0.16,340407,0.39000000000000057
7.29,0.27,0.1,0.14,340410,0.3899999999999997
7.65,0.29,0.09,0.12,340414,0.3600000000000003
8.0,0.3,0.09,0.11,340418,0.34999999999999964
8.32,0.31,0.09,0.09,340421,0.3200000000000003
8.62,0.32,0.09,0.08,340425,0.29999999999999893
8.89,0.33,0.09,0.07,340429,0.27000000000000135
9.13,0.34,0.09,0.06,340432,0.2400000000000002
9.36,0.36,0.09,0.05,340436,0.22999999999999865
9.55,0.37,0.09,0.04,340440,0.19000000000000128
9.72,0.38,0.09,0.03,340443,0.16999999999999993
9.85,0.39,0.09,0.02,340447,0.129999999999999
9.97,0.4,0.09,0.02,340451,0.120000000000001
10.07,0.4,0.09,0.01,340454,0.09999999999999964
10.16,0.41,0.09,0.01,340458,0.08999999999999986
10.24,0.41,0.1,0.0,340462,0.08000000000000007
10.31,0.42,0.1,-0.0,340466,0.07000000000000028
10.37,0.42,0.1,-0.0,340469,0.05999999999999872
10.43,0.42,0.1,-0.0,340473,0.0600000000000005
10.49,0.42,0.09,-0.0,340477,0.0600000000000005
10.54,0.43,0.09,-0.01,340480,0.049999999999998934
10.58,0.43,0.09,-0.01,340484,0.040000000000000924
10.62,0.43,0.09,-0.01,340488,0.03999999999999915
10.65,0.43,0.09,-0.01,340491,0.030000000000001137
10.67,0.43,0.1,-0.01,340495,0.019999999999999574
10.69,0.44,0.1,-0.01,340499,0.019999999999999574
10.69,0.44,0.1,-0.02,340503,0.0
10.69,0.44,0.1,-0.02,340506,0.0
10.67,0.45,0.1,-0.02,340510,-0.019999999999999574
10.64,0.45,0.1,-0.02,340514,-0.02999999999999936
10.61,0.45,0.1,-0.03,340517,-0.030000000000001137
10.56,0.46,0.1,-0.03,340521,-0.049999999999998934
10.51,0.46,0.1,-0.03,340525,-0.05000000000000071
10.45,0.46,0.1,-0.03,340528,-0.0600000000000005
10.39,0.47,0.11,-0.03,340532,-0.05999999999999872
10.33,0.47,0.11,-0.03,340536,-0.0600000000000005
10.27,0.47,0.11,-0.03,340539,-0.0600000000000005
10.2,0.47,0.11,-0.03,340543,-0.07000000000000028
10.14,0.47,0.11,-0.03,340547,-0.05999999999999872
10.07,0.47,0.11,-0.03,340551,-0.07000000000000028
10.01,0.47,0.11,-0.03,340554,-0.0600000000000005
9.94,0.47,0.12,-0.03,340558,-0.07000000000000028
9.87,0.47,0.12,-0.03,340562,-0.07000000000000028
9.81,0.47,0.12,-0.03,340565,-0.05999999999999872
9.74,0.47,0.12,-0.03,340569,-0.07000000000000028
9.67,0.47,0.12,-0.03,340573,-0.07000000000000028
9.61,0.47,0.12,-0.03,340576,-0.0600000000000005
9.55,0.47,0.12,-0.03,340580,-0.05999999999999872
9.49,0.47,0.12,-0.03,340584,-0.0600000000000005
9.45,0.46,0.12,-0.03,340587,-0.040000000000000924
9.42,0.46,0.12,-0.03,340591,-0.02999999999999936
9.4,0.45,0.12,-0.02,340595,-0.019999999999999574
9.39,0.45,0.12,-0.02,340599,-0.009999999999999787
9.38,0.44,0.12,-0.02,340602,-0.009999999999999787
9.37,0.44,0.12,-0.02,340606,-0.010000000000001563
9.37,0.44,0.12,-0.02,340610,0.0
9.37,0.44,0.12,-0.02,340613,0.0
9.36,0.44,0.12,-0.02,340617,-0.009999999999999787
9.36,0.44,0.12,-0.02,340621,0.0
9.36,0.44,0.12,-0.02,340624,0.0
9.37,0.44,0.12,-0.01,340628,0.009999999999999787
9.39,0.43,0.12,-0.01,340632,0.02000000000000135
9.42,0.43,0.11,-0.01,340636,0.02999999999999936
9.48,0.42,0.11,-0.0,340639,0.0600000000000005
9.56,0.4,0.11,0.0,340643,0.08000000000000007
9.68,0.39,0.1,0.01,340647,0.11999999999999922
9.81,0.38,0.1,0.02,340650,0.13000000000000078
9.98,0.38,0.09,0.02,340654,0.16999999999999993
10.16,0.37,0.09,0.03,340658,0.17999999999999972
10.36,0.37,0.09,0.03,340661,0.1999999999999993
10.57,0.36,0.08,0.04,340665,0.21000000000000085
10.79,0.36,0.08,0.04,340669,0.21999999999999886
11.02,0.36,0.08,0.04,340672,0.23000000000000043
11.26,0.36,0.07,0.04,340676,0.2400000000000002
11.49,0.36,0.07,0.04,340680,0.23000000000000043
11.73,0.37,0.07,0.04,340683,0.2400000000000002
11.98,0.37,0.07,0.04,340687,0.25
12.21,0.37,0.07,0.04,340691,0.23000000000000043
12.45,0.37,0.06,0.03,340694,0.23999999999999844
12.67,0.38,0.06,0.03,340698,0.22000000000000064
12.89,0.38,0.06,0.03,340702,0.22000000000000064
13.08,0.39,0.06,0.02,340705,0.1899999999999995
13.27,0.39,0.06,0.02,340709,0.1899999999999995
13.42,0.4,0.06,0.01,340713,0.15000000000000036
13.56,0.41,0.06,0.01,340717,0.14000000000000057
13.67,0.41,0.06,0.0,340720,0.10999999999999943
13.76,0.42,0.06,-0.0,340724,0.08999999999999986
13.82,0.43,0.06,-0.0,340728,0.0600000000000005
13.86,0.43,0.06,-0.01,340731,0.03999999999999915
13.88,0.44,0.06,-0.01,340735,0.02000000000000135
13.87,0.45,0.06,-0.02,340739,-0.010000000000001563
13.85,0.45,0.06,-0.02,340742,-0.019999999999999574
13.81,0.46,0.06,-0.03,340746,-0.03999999999999915
13.75,0.46,0.06,-0.03,340750,-0.0600000000000005
13.69,0.47,0.06,-0.03,340753,-0.0600000000000005
13.62,0.47,0.07,-0.03,340757,-0.07000000000000028
13.54,0.47,0.07,-0.03,340761,-0.08000000000000007
13.47,0.47,0.07,-0.03,340765,-0.06999999999999851
13.4,0.47,0.07,-0.03,340768,-0.07000000000000028
13.34,0.47,0.07,-0.03,340772,-0.0600000000000005
13.29,0.46,0.07,-0.03,340776,-0.05000000000000071
13.24,0.46,0.07,-0.03,340779,-0.049999999999998934
13.22,0.45,0.07,-0.02,340783,-0.019999999999999574
13.21,0.45,0.07,-0.02,340787,-0.009999999999999787
13.24,0.43,0.07,-0.01,340790,0.02999999999999936
13.32,0.41,0.06,-0.0,340794,0.08000000000000007
13.47,0.39,0.06,0.01,340798,0.15000000000000036
13.69,0.37,0.05,0.02,340801,0.21999999999999886
14.01,0.35,0.05,0.04,340805,0.3200000000000003
14.42,0.33,0.04,0.06,340809,0.41000000000000014
14.95,0.32,0.04,0.07,340813,0.5299999999999994
15.55,0.3,0.03,0.09,340816,0.6000000000000014
16.27,0.3,0.03,0.1,340820,0.7199999999999989
17.03,0.29,0.03,0.11,340824,0.7600000000000016
17.89,0.29,0.02,0.12,340827,0.8599999999999994
18.77,0.29,0.02,0.12,340831,0.879999999999999
19.69,0.3,0.01,0.12,340835,0.9200000000000017
20.66,0.3,0.01,0.12,340838,0.9699999999999989
21.61,0.31,0.01,0.11,340842,0.9499999999999993
22.59,0.31,0.0,0.11,340846,0.9800000000000004
23.53,0.32,0.0,0.1,340849,0.9400000000000013
24.48,0.33,-0.0,0.09,340853,0.9499999999999993
25.39,0.33,-0.0,0.09,340857,0.9100000000000001
26.29,0.34,-0.01,0.08,340860,0.8999999999999986
27.13,0.35,-0.01,0.07,340864,0.8399999999999999
27.95,0.36,-0.01,0.06,340868,0.8200000000000003
28.71,0.37,-0.02,0.05,340872,0.7600000000000016
29.35,0.38,-0.02,0.05,340875,0.6400000000000006
29.93,0.39,-0.02,0.04,340879,0.5799999999999983
30.37,0.4,-0.02,0.02,340883,0.4400000000000013
30.7,0.41,-0.02,0.01,340886,0.3299999999999983
30.9,0.42,-0.03,0.0,340890,0.1999999999999993
30.97,0.43,-0.03,-0.01,340894,0.07000000000000028
30.92,0.45,-0.03,-0.02,340897,-0.04999999999999716
30.75,0.46,-0.03,-0.03,340901,-0.1700000000000017
30.46,0.47,-0.03,-0.04,340905,-0.28999999999999915
30.06,0.49,-0.03,-0.05,340909,-0.40000000000000213
29.6,0.5,-0.03,-0.06,340912,-0.4599999999999973
29.04,0.51,-0.03,-0.06,340916,-0.5600000000000023
28.41,0.52,-0.03,-0.07,340920,-0.629999999999999
27.76,0.54,-0.03,-0.08,340923,-0.6499999999999986
27.04,0.55,-0.03,-0.08,340927,-0.7200000000000024
26.3,0.56,-0.03,-0.09,340931,-0.7399999999999984
25.55,0.57,-0.02,-0.09,340935,-0.75
24.77,0.57,-0.02,-0.09,340938,-0.7800000000000011
23.98,0.58,-0.02,-0.1,340942,-0.7899999999999991
23.22,0.59,-0.01,-0.1,340946,-0.7600000000000016
22.44,0.59,-0.01,-0.1,340949,-0.7799999999999976
21.67,0.6,-0.0,-0.1,340953,-0.7699999999999996
20.94,0.6,0.0,-0.1,340957,-0.7300000000000004
20.21,0.6,0.01,-0.1,340960,-0.7300000000000004
19.52,0.6,0.01,-0.1,340964,-0.6900000000000013
18.84,0.6,0.02,-0.1,340968,-0.6799999999999997
18.18,0.6,0.02,-0.1,340972,-0.6600000000000001
17.58,0.6,0.03,-0.1,340975,-0.6000000000000014
17.0,0.59,0.03,-0.1,340979,-0.5799999999999983
16.48,0.58,0.04,-0.1,340983,-0.5199999999999996
15.97,0.57,0.04,-0.09,340986,-0.5099999999999998
15.51,0.57,0.05,-0.09,340990,-0.46000000000000085
15.07,0.56,0.05,-0.09,340994,-0.4399999999999995
14.68,0.55,0.05,-0.08,340997,-0.39000000000000057
14.31,0.54,0.06,-0.08,341001,-0.3699999999999992
13.98,0.53,0.06,-0.08,341005,-0.33000000000000007
13.68,0.52,0.06,-0.07,341008,-0.3000000000000007
13.4,0.51,0.07,-0.07,341012,-0.27999999999999936
13.15,0.51,0.07,-0.07,341016,-0.25
12.92,0.5,0.07,-0.06,341020,-0.23000000000000043
12.7,0.5,0.08,-0.06,341023,-0.22000000000000064
12.5,0.49,0.08,-0.06,341027,-0.1999999999999993
12.3,0.49,0.08,-0.06,341031,-0.1999999999999993
12.13,0.49,0.08,-0.05,341034,-0.16999999999999993
11.96,0.49,0.08,-0.05,341038,-0.16999999999999993
11.81,0.48,0.09,-0.05,341042,-0.15000000000000036
11.67,0.48,0.09,-0.05,341045,-0.14000000000000057
11.54,0.48,0.09,-0.05,341049,-0.13000000000000078
11.41,0.48,0.09,-0.05,341053,-0.129999999999999
11.28,0.48,0.09,-0.04,341057,-0.13000000000000078
11.17,0.47,0.09,-0.04,341060,-0.10999999999999943
11.06,0.47,0.1,-0.04,341064,-0.10999999999999943
10.97,0.47,0.1,-0.04,341068,-0.08999999999999986
10.88,0.47,0.1,-0.04,341071,-0.08999999999999986
10.8,0.46,0.1,-0.04,341075,-0.08000000000000007
10.74,0.46,0.1,-0.03,341079,-0.0600000000000005
10.68,0.45,0.1,-0.03,341082,-0.0600000000000005
10.63,0.45,0.1,-0.03,341086,-0.049999999999998934
10.59,0.45,0.1,-0.03,341090,-0.040000000000000924
10.57,0.44,0.1,-0.02,341093,-0.019999999999999574
10.56,0.44,0.1,-0.02,341097,-0.009999999999999787
10.57,0.43,0.1,-0.02,341101,0.009999999999999787
10.59,0.43,0.1,-0.01,341105,0.019999999999999574
10.62,0.42,0.09,-0.01,341108,0.02999999999999936
10.66,0.42,0.09,-0.01,341112,0.040000000000000924
10.71,0.42,0.09,-0.01,341116,0.05000000000000071
10.76,0.42,0.09,-0.01,341119,0.049999999999998934
10.8,0.42,0.09,-0.01,341123,0.040000000000000924
10.84,0.42,0.09,-0.01,341127,0.03999999999999915
10.87,0.42,0.09,-0.01,341130,0.02999999999999936
10.88,0.42,0.09,-0.01,341134,0.010000000000001563
10.89,0.43,0.09,-0.02,341138,0.009999999999999787
10.88,0.43,0.09,-0.02,341142,-0.009999999999999787
10.86,0.43,0.09,-0.02,341145,-0.02000000000000135
10.84,0.44,0.09,-0.02,341149,-0.019999999999999574
10.8,0.44,0.09,-0.02,341153,-0.03999999999999915
10.77,0.44,0.1,-0.03,341156,-0.030000000000001137
10.73,0.44,0.1,-0.03,341160,-0.03999999999999915
10.68,0.44,0.1,-0.03,341164,-0.05000000000000071
10.62,0.44,0.1,-0.03,341167,-0.0600000000000005
10.57,0.44,0.1,-0.03,341171,-0.049999999999998934
10.5,0.45,0.1,-0.03,341175,-0.07000000000000028
10.44,0.45,0.1,-0.03,341178,-0.0600000000000005
10.37,0.45,0.1,-0.03,341182,-0.07000000000000028
10.3,0.45,0.1,-0.03,341186,-0.06999999999999851
10.24,0.45,0.1,-0.03,341190,-0.0600000000000005
10.17,0.44,0.11,-0.03,341193,-0.07000000000000028
10.12,0.44,0.11,-0.03,341197,-0.05000000000000071
10.07,0.44,0.11,-0.03,341201,-0.049999999999998934
10.04,0.43,0.11,-0.03,341204,-0.030000000000001137
10.02,0.43,0.11,-0.02,341208,-0.019999999999999574
10.0,0.42,0.1,-0.02,341212,-0.019999999999999574
9.99,0.42,0.1,-0.02,341215,-0.009999999999999787
9.98,0.42,0.1,-0.02,341219,-0.009999999999999787
9.98,0.42,0.1,-0.02,341223,0.0
9.97,0.42,0.1,-0.02,341227,-0.009999999999999787
9.97,0.42,0.1,-0.02,341230,0.0
9.96,0.42,0.1,-0.02,341234,-0.009999999999999787
9.95,0.42,0.1,-0.02,341238,-0.010000000000001563
9.93,0.42,0.11,-0.02,341241,-0.019999999999999574
9.91,0.42,0.11,-0.02,341245,-0.019999999999999574
9.9,0.42,0.11,-0.02,341249,-0.009999999999999787
9.88,0.43,0.11,-0.02,341252,-0.019999999999999574
9.86,0.43,0.11,-0.02,341256,-0.02000000000000135
9.85,0.43,0.11,-0.02,341260,-0.009999999999999787
9.83,0.43,0.11,-0.02,341264,-0.019999999999999574
9.81,0.43,0.11,-0.02,341267,-0.019999999999999574
9.79,0.43,0.11,-0.02,341271,-0.02000000000000135
9.77,0.43,0.11,-0.02,341275,-0.019999999999999574
9.76,0.43,0.11,-0.02,341278,-0.009999999999999787
9.75,0.43,0.11,-0.02,341282,-0.009999999999999787
9.74,0.43,0.11,-0.02,341286,-0.009999999999999787
9.75,0.43,0.11,-0.02,341289,0.009999999999999787
9.76,0.43,0.11,-0.02,341293,0.009999999999999787
9.77,0.43,0.11,-0.01,341297,0.009999999999999787
9.8,0.43,0.11,-0.01,341300,0.030000000000001137
9.82,0.42,0.11,-0.01,341304,0.019999999999999574
9.86,0.42,0.11,-0.01,341308,0.03999999999999915
9.9,0.42,0.11,-0.01,341312,0.040000000000000924
9.94,0.42,0.1,-0.01,341315,0.03999999999999915
9.98,0.42,0.1,-0.01,341319,0.040000000000000924
10.02,0.42,0.1,-0.01,341323,0.03999999999999915
10.06,0.42,0.1,-0.01,341326,0.040000000000000924
10.11,0.42,0.1,-0.01,341330,0.049999999999998934
10.16,0.42,0.1,-0.0,341334,0.05000000000000071
10.21,0.42,0.1,-0.0,341337,0.05000000000000071
10.27,0.42,0.1,-0.0,341341,0.05999999999999872
10.35,0.42,0.1,-0.0,341345,0.08000000000000007
10.42,0.42,0.1,0.0,341348,0.07000000000000028
10.51,0.42,0.09,0.0,341352,0.08999999999999986
10.59,0.42,0.09,0.0,341356,0.08000000000000007
10.68,0.42,0.09,0.0,341360,0.08999999999999986
10.75,0.42,0.09,0.0,341363,0.07000000000000028
10.82,0.42,0.09,-0.0,341367,0.07000000000000028
10.88,0.42,0.09,-0.0,341371,0.0600000000000005
10.93,0.42,0.09,-0.0,341374,0.049999999999998934
10.97,0.43,0.09,-0.01,341378,0.040000000000000924
11.02,0.43,0.09,-0.01,341382,0.049999999999998934
11.06,0.43,0.09,-0.01,341385,0.040000000000000924
11.12,0.42,0.09,-0.01,341389,0.05999999999999872
11.17,0.42,0.09,-0.0,341393,0.05000000000000071
11.23,0.42,0.09,-0.0,341396,0.0600000000000005
11.3,0.42,0.08,-0.0,341400,0.07000000000000028
11.38,0.42,0.08,-0.0,341404,0.08000000000000007
11.47,0.41,0.08,0.0,341408,0.08999999999999986
11.56,0.41,0.08,0.0,341411,0.08999999999999986
11.66,0.41,0.08,0.0,341415,0.09999999999999964
11.75,0.41,0.08,0.0,341419,0.08999999999999986
11.83,0.41,0.08,0.0,341422,0.08000000000000007
11.91,0.41,0.08,-0.0,341426,0.08000000000000007
11.97,0.42,0.08,-0.0,341430,0.0600000000000005
12.02,0.42,0.08,-0.01,341433,0.049999999999998934
12.06,0.42,0.08,-0.01,341437,0.040000000000000924
12.08,0.43,0.08,-0.01,341441,0.019999999999999574
12.09,0.43,0.08,-0.02,341444,0.009999999999999787
12.08,0.44,0.08,-0.02,341448,-0.009999999999999787
12.05,0.44,0.08,-0.02,341452,-0.02999999999999936
12.02,0.45,0.08,-0.02,341456,-0.030000000000001137
11.97,0.45,0.08,-0.03,341459,-0.049999999999998934
11.9,0.46,0.08,-0.03,341463,-0.07000000000000028
11.83,0.46,0.08,-0.03,341467,-0.07000000000000028
11.76,0.46,0.08,-0.03,341470,-0.07000000000000028
11.68,0.46,0.09,-0.04,341474,-0.08000000000000007
11.59,0.46,0.09,-0.04,341478,-0.08999999999999986
11.5,0.46,0.09,-0.04,341481,-0.08999999999999986
11.42,0.46,0.09,-0.04,341485,-0.08000000000000007
11.34,0.46,0.09,-0.04,341489,-0.08000000000000007
11.27,0.46,0.09,-0.03,341493,-0.07000000000000028
11.2,0.45,0.09,-0.03,341496,-0.07000000000000028
11.16,0.45,0.09,-0.03,341500,-0.03999999999999915
11.13,0.44,0.09,-0.03,341504,-0.02999999999999936
11.11,0.44,0.09,-0.02,341507,-0.02000000000000135
11.11,0.43,0.09,-0.02,341511,0.0
11.13,0.42,0.09,-0.02,341515,0.02000000000000135
11.15,0.42,0.09,-0.01,341518,0.019999999999999574
11.18,0.42,0.08,-0.01,341522,0.02999999999999936
11.21,0.42,0.08,-0.01,341526,0.030000000000001137
11.24,0.42,0.08,-0.01,341529,0.02999999999999936
11.26,0.42,0.08,-0.01,341533,0.019999999999999574
11.27,0.42,0.08,-0.01,341537,0.009999999999999787
11.27,0.43,0.08,-0.02,341541,0.0
11.26,0.43,0.09,-0.02,341544,-0.009999999999999787
11.23,0.44,0.09,-0.02,341548,-0.02999999999999936
11.19,0.44,0.09,-0.03,341552,-0.040000000000000924
11.14,0.45,0.09,-0.03,341555,-0.049999999999998934
11.07,0.45,0.09,-0.03,341559,-0.07000000000000028
11.0,0.46,0.09,-0.03,341563,-0.07000000000000028
10.93,0.46,0.09,-0.03,341566,-0.07000000000000028
10.86,0.46,0.1,-0.03,341570,-0.07000000000000028
10.79,0.46,0.1,-0.03,341574,-0.07000000000000028
10.72,0.46,0.1,-0.03,341578,-0.06999999999999851
10.65,0.46,0.1,-0.03,341581,-0.07000000000000028
10.59,0.46,0.1,-0.03,341585,-0.0600000000000005
10.52,0.46,0.1,-0.03,341589,-0.07000000000000028
10.46,0.46,0.1,-0.03,341592,-0.05999999999999872
10.4,0.46,0.1,-0.03,341596,-0.0600000000000005
10.34,0.46,0.1,-0.03,341600,-0.0600000000000005
10.29,0.46,0.1,-0.03,341603,-0.05000000000000071
10.23,0.46,0.1,-0.03,341607,-0.05999999999999872
10.18,0.46,0.11,-0.03,341611,-0.05000000000000071
10.13,0.45,0.11,-0.03,341614,-0.049999999999998934
10.09,0.45,0.11,-0.03,341618,-0.040000000000000924
10.06,0.45,0.11,-0.03,341622,-0.02999999999999936
10.04,0.44,0.1,-0.02,341626,-0.02000000000000135
10.02,0.44,0.1,-0.02,341629,-0.019999999999999574
10.01,0.43,0.1,-0.02,341633,-0.009999999999999787
10.0,0.43,0.1,-0.02,341637,-0.009999999999999787
10.0,0.43,0.1,-0.02,341640,0.0
10.0,0.43,0.1,-0.02,341644,0.0
10.0,0.42,0.1,-0.02,341648,0.0
10.0,0.42,0.1,-0.02,341651,0.0
9.99,0.42,0.1,-0.02,341655,-0.009999999999999787
9.98,0.42,0.1,-0.02,341659,-0.009999999999999787
9.96,0.43,0.1,-0.02,341663,-0.019999999999999574
9.93,0.43,0.1,-0.02,341666,-0.030000000000001137
9.91,0.43,0.1,-0.02,341670,-0.019999999999999574
9.88,0.43,0.11,-0.02,341674,-0.02999999999999936
9.85,0.43,0.11,-0.02,341677,-0.030000000000001137
9.84,0.43,0.11,-0.02,341681,-0.009999999999999787
9.84,0.42,0.1,-0.02,341685,0.0
9.86,0.42,0.1,-0.01,341688,0.019999999999999574
9.89,0.41,0.1,-0.01,341692,0.030000000000001137
9.93,0.41,0.1,-0.01,341696,0.03999999999999915
9.97,0.41,0.1,-0.01,341699,0.040000000000000924
10.02,0.41,0.1,-0.0,341703,0.049999999999998934
10.07,0.41,0.1,-0.0,341707,0.05000000000000071
10.13,0.4,0.1,-0.0,341711,0.0600000000000005
10.18,0.41,0.1,-0.0,341714,0.049999999999998934
10.23,0.41,0.1,-0.0,341718,0.05000000000000071
10.28,0.41,0.09,-0.01,341722,0.049999999999998934
10.32,0.41,0.09,-0.01,341725,0.040000000000000924
10.35,0.41,0.09,-0.01,341729,0.02999999999999936
10.38,0.41,0.09,-0.01,341733,0.030000000000001137
10.4,0.41,0.09,-0.01,341736,0.019999999999999574
10.41,0.42,0.1,-0.01,341740,0.009999999999999787
10.41,0.42,0.1,-0.02,341744,0.0
10.4,0.42,0.1,-0.02,341748,-0.009999999999999787
10.4,0.42,0.1,-0.02,341751,0.0
10.38,0.43,0.1,-0.02,341755,-0.019999999999999574
10.37,0.43,0.1,-0.02,341759,-0.010000000000001563
10.36,0.43,0.1,-0.02,341762,-0.009999999999999787
10.35,0.43,0.1,-0.02,341766,-0.009999999999999787
10.34,0.42,0.1,-0.02,341770,-0.009999999999999787
10.34,0.42,0.1,-0.02,341773,0.0
10.34,0.42,0.1,-0.02,341777,0.0
10.34,0.42,0.1,-0.02,341781,0.0
10.35,0.42,0.1,-0.01,341784,0.009999999999999787
10.38,0.41,0.1,-0.01,341788,0.030000000000001137
10.45,0.39,0.09,-0.0,341792,0.06999999999999851
10.58,0.37,0.09,0.01,341796,0.13000000000000078
10.77,0.35,0.08,0.03,341799,0.1899999999999995
11.05,0.33,0.07,0.04,341803,0.28000000000000114
11.4,0.31,0.07,0.06,341807,0.34999999999999964
11.82,0.3,0.06,0.07,341810,0.41999999999999993
12.29,0.3,0.05,0.08,341814,0.46999999999999886
12.79,0.3,0.05,0.09,341818,0.5
13.29,0.3,0.05,0.09,341821,0.5
13.8,0.31,0.04,0.09,341825,0.5100000000000016
14.26,0.31,0.04,0.08,341829,0.4599999999999991
14.7,0.32,0.04,0.07,341832,0.4399999999999995
15.09,0.33,0.04,0.06,341836,0.39000000000000057
15.42,0.34,0.03,0.04,341840,0.33000000000000007
15.69,0.35,0.03,0.03,341843,0.2699999999999996
15.9,0.37,0.03,0.02,341847,0.21000000000000085
16.04,0.38,0.03,0.01,341851,0.1399999999999988
16.12,0.39,0.03,-0.0,341855,0.08000000000000185
16.14,0.41,0.03,-0.01,341858,0.019999999999999574
16.11,0.42,0.03,-0.02,341862,-0.030000000000001137
16.03,0.43,0.04,-0.03,341866,-0.0799999999999983
15.91,0.44,0.04,-0.04,341869,-0.120000000000001
15.76,0.45,0.04,-0.04,341873,-0.15000000000000036
15.58,0.46,0.04,-0.05,341877,-0.17999999999999972
15.38,0.47,0.04,-0.05,341880,-0.1999999999999993
15.16,0.48,0.05,-0.05,341884,-0.22000000000000064
14.92,0.49,0.05,-0.06,341888,-0.2400000000000002
14.68,0.49,0.05,-0.06,341891,-0.2400000000000002
14.43,0.5,0.06,-0.06,341895,-0.25
14.19,0.5,0.06,-0.06,341899,-0.2400000000000002
13.94,0.5,0.06,-0.06,341903,-0.25
13.71,0.5,0.06,-0.06,341906,-0.22999999999999865
13.48,0.5,0.07,-0.06,341910,-0.23000000000000043
13.25,0.5,0.07,-0.06,341914,-0.23000000000000043
13.04,0.5,0.07,-0.06,341917,-0.21000000000000085
12.83,0.5,0.07,-0.06,341921,-0.20999999999999908
12.63,0.5,0.08,-0.06,341925,-0.1999999999999993
12.44,0.5,0.08,-0.06,341928,-0.19000000000000128
12.26,0.49,0.08,-0.05,341932,-0.17999999999999972
12.09,0.49,0.08,-0.05,341936,-0.16999999999999993
11.93,0.49,0.09,-0.05,341940,-0.16000000000000014
11.77,0.49,0.09,-0.05,341943,-0.16000000000000014
11.63,0.48,0.09,-0.05,341947,-0.1399999999999988
11.49,0.48,0.09,-0.05,341951,-0.14000000000000057
11.36,0.48,0.09,-0.05,341954,-0.13000000000000078
11.24,0.48,0.09,-0.05,341958,-0.11999999999999922
11.11,0.47,0.1,-0.04,341962,-0.13000000000000078
11.0,0.47,0.1,-0.04,341965,-0.10999999999999943
10.88,0.47,0.1,-0.04,341969,-0.11999999999999922
10.77,0.47,0.1,-0.04,341973,-0.11000000000000121
10.65,0.47,0.1,-0.04,341976,-0.11999999999999922
10.55,0.47,0.1,-0.04,341980,-0.09999999999999964
10.44,0.47,0.1,-0.04,341984,-0.11000000000000121
