Tempo,Pot. Ativa,FP,FR,FNL
926.026,51.42,0.9,-0.14,-0.01
926.03,51.46,0.9,-0.14,-0.01
926.033,51.5,0.9,-0.14,-0.01
926.037,51.54,0.9,-0.14,-0.01
926.041,51.57,0.9,-0.14,-0.01
926.044,51.6,0.9,-0.14,-0.01
926.048,51.62,0.9,-0.14,-0.01
926.052,51.64,0.9,-0.14,-0.01
926.056,51.66,0.9,-0.14,-0.01
926.059,51.67,0.9,-0.14,-0.01
926.063,51.68,0.9,-0.14,-0.01
926.067,51.68,0.9,-0.14,-0.01
926.07,51.68,0.9,-0.14,-0.01
926.074,51.67,0.9,-0.14,-0.01
926.078,51.66,0.91,-0.14,-0.01
926.082,51.64,0.91,-0.14,-0.01
926.085,51.63,0.91,-0.14,-0.01
926.089,51.61,0.91,-0.14,-0.01
926.093,51.59,0.91,-0.14,-0.01
926.096,51.58,0.91,-0.14,-0.01
926.1,51.56,0.91,-0.14,-0.01
926.104,51.55,0.91,-0.14,-0.01
926.108,51.54,0.9,-0.14,-0.01
926.111,51.54,0.9,-0.14,-0.01
926.115,51.54,0.9,-0.14,-0.01
926.119,51.55,0.9,-0.14,-0.01
926.122,51.57,0.9,-0.14,-0.01
926.126,51.6,0.9,-0.14,-0.01
926.13,51.63,0.9,-0.14,-0.01
926.133,51.68,0.9,-0.14,-0.01
926.137,51.73,0.9,-0.14,-0.01
926.141,51.77,0.9,-0.14,-0.01
926.145,51.83,0.9,-0.14,-0.01
926.148,51.87,0.9,-0.14,-0.01
926.152,51.92,0.9,-0.14,-0.01
926.156,51.96,0.9,-0.14,-0.01
926.159,51.99,0.9,-0.14,-0.01
926.163,52.02,0.9,-0.14,-0.01
926.167,52.03,0.9,-0.14,-0.01
926.171,52.04,0.9,-0.14,-0.01
926.174,52.04,0.9,-0.14,-0.01
926.178,52.03,0.9,-0.14,-0.01
926.182,52.01,0.91,-0.14,-0.01
926.185,52.0,0.91,-0.14,-0.01
926.189,51.98,0.91,-0.14,-0.01
926.193,51.97,0.91,-0.14,-0.01
926.197,51.95,0.91,-0.14,-0.01
926.2,51.94,0.91,-0.14,-0.01
926.204,51.93,0.91,-0.14,-0.01
926.208,51.92,0.9,-0.14,-0.01
926.211,51.91,0.9,-0.14,-0.01
926.215,51.91,0.9,-0.14,-0.01
926.219,51.9,0.9,-0.14,-0.01
926.223,51.9,0.9,-0.14,-0.01
926.226,51.91,0.9,-0.14,-0.01
926.23,51.91,0.9,-0.14,-0.01
926.234,51.93,0.9,-0.14,-0.01
926.237,51.95,0.9,-0.14,-0.01
926.241,51.97,0.9,-0.14,-0.01
926.245,52.01,0.9,-0.14,-0.01
926.248,52.03,0.9,-0.14,-0.01
926.252,52.06,0.9,-0.14,-0.01
926.256,52.09,0.9,-0.14,-0.01
926.26,52.11,0.9,-0.14,-0.01
926.263,52.12,0.9,-0.14,-0.01
926.267,52.13,0.9,-0.14,-0.01
926.271,52.14,0.9,-0.14,-0.01
926.274,52.13,0.9,-0.14,-0.01
926.278,52.12,0.9,-0.14,-0.01
926.282,52.1,0.91,-0.14,-0.01
926.286,52.08,0.91,-0.14,-0.01
926.289,52.05,0.91,-0.14,-0.01
926.293,52.01,0.91,-0.14,-0.01
926.297,51.97,0.91,-0.14,-0.01
926.3,51.94,0.91,-0.14,-0.01
926.304,51.89,0.91,-0.14,-0.01
926.308,51.85,0.91,-0.14,-0.01
926.312,51.81,0.91,-0.14,-0.01
926.315,51.77,0.91,-0.14,-0.01
926.319,51.74,0.91,-0.14,-0.01
926.323,51.71,0.91,-0.14,-0.01
926.326,51.69,0.91,-0.14,-0.01
926.33,51.67,0.91,-0.14,-0.01
926.334,51.65,0.91,-0.14,-0.01
926.337,51.64,0.9,-0.14,-0.01
926.341,51.64,0.9,-0.14,-0.01
926.345,51.65,0.9,-0.14,-0.01
926.349,51.66,0.9,-0.14,-0.01
926.352,51.69,0.9,-0.14,-0.01
926.356,51.73,0.9,-0.14,-0.01
926.36,51.77,0.9,-0.14,-0.01
926.363,51.82,0.9,-0.14,-0.01
926.367,51.86,0.9,-0.14,-0.01
926.371,51.91,0.9,-0.14,-0.01
926.375,51.95,0.9,-0.14,-0.01
926.378,51.98,0.9,-0.14,-0.01
926.382,52.0,0.9,-0.14,-0.01
926.386,52.0,0.9,-0.14,-0.01
926.389,51.99,0.9,-0.14,-0.01
926.393,51.97,0.91,-0.14,-0.01
926.397,51.92,0.91,-0.14,-0.01
926.401,51.87,0.91,-0.14,-0.01
926.404,51.82,0.91,-0.14,-0.01
926.408,51.75,0.91,-0.14,-0.01
926.412,51.68,0.91,-0.14,-0.01
926.415,51.61,0.91,-0.14,-0.01
926.419,51.55,0.91,-0.14,-0.01
926.423,51.48,0.91,-0.14,-0.01
926.427,51.43,0.91,-0.14,-0.01
926.43,51.39,0.91,-0.14,-0.01
926.434,51.36,0.91,-0.14,-0.01
926.438,51.34,0.91,-0.14,-0.01
926.441,51.32,0.9,-0.14,-0.01
926.445,51.33,0.9,-0.14,-0.01
926.449,51.34,0.9,-0.14,-0.01
926.452,51.37,0.9,-0.14,-0.01
926.456,51.41,0.9,-0.14,-0.01
926.46,51.47,0.89,-0.14,-0.01
926.464,51.53,0.89,-0.14,-0.01
926.467,51.61,0.89,-0.14,-0.0
926.471,51.68,0.89,-0.14,-0.0
926.475,51.77,0.89,-0.14,-0.0
926.478,51.85,0.89,-0.14,-0.0
926.482,51.93,0.89,-0.14,-0.0
926.486,52.01,0.89,-0.14,-0.0
926.49,52.07,0.89,-0.14,-0.0
926.493,52.12,0.89,-0.14,-0.01
926.497,52.16,0.9,-0.14,-0.01
926.501,52.18,0.9,-0.14,-0.01
926.504,52.19,0.9,-0.14,-0.01
926.508,52.18,0.9,-0.14,-0.01
926.512,52.15,0.91,-0.14,-0.01
926.516,52.11,0.91,-0.14,-0.01
926.519,52.07,0.91,-0.14,-0.01
926.523,52.01,0.91,-0.14,-0.01
926.527,51.95,0.91,-0.14,-0.01
926.53,51.89,0.91,-0.14,-0.01
926.534,51.84,0.91,-0.14,-0.01
926.538,51.79,0.91,-0.14,-0.01
926.541,51.75,0.91,-0.14,-0.01
926.545,51.71,0.91,-0.14,-0.01
926.549,51.67,0.91,-0.14,-0.01
926.553,51.65,0.91,-0.14,-0.01
926.556,51.63,0.91,-0.14,-0.01
926.56,51.64,0.9,-0.14,-0.01
926.564,51.66,0.9,-0.14,-0.01
926.567,51.71,0.9,-0.14,-0.01
926.571,51.79,0.89,-0.14,-0.0
926.575,51.89,0.89,-0.14,-0.0
926.579,52.01,0.89,-0.14,-0.0
926.582,52.15,0.88,-0.14,-0.0
926.586,52.31,0.88,-0.14,-0.0
926.59,52.47,0.88,-0.14,-0.0
926.593,52.64,0.88,-0.14,0.0
926.597,52.81,0.88,-0.14,0.0
926.601,52.98,0.88,-0.14,0.0
926.604,53.13,0.88,-0.14,-0.0
926.608,53.26,0.88,-0.14,-0.0
926.612,53.37,0.89,-0.14,-0.0
926.616,53.46,0.89,-0.14,-0.0
926.619,53.53,0.89,-0.14,-0.0
926.623,53.57,0.9,-0.14,-0.01
926.627,53.6,0.9,-0.14,-0.01
926.63,53.59,0.9,-0.14,-0.01
926.634,53.57,0.91,-0.14,-0.01
926.638,53.53,0.91,-0.14,-0.01
926.642,53.48,0.91,-0.14,-0.01
926.645,53.43,0.91,-0.14,-0.01
926.649,53.38,0.91,-0.14,-0.01
926.653,53.33,0.91,-0.14,-0.01
926.656,53.28,0.91,-0.14,-0.01
926.66,53.25,0.91,-0.14,-0.01
926.664,53.23,0.91,-0.14,-0.01
926.668,53.23,0.91,-0.14,-0.01
926.671,53.24,0.9,-0.14,-0.01
926.675,53.28,0.9,-0.14,-0.01
926.679,53.33,0.9,-0.14,-0.01
926.682,53.39,0.9,-0.14,-0.01
926.686,53.48,0.89,-0.14,-0.0
926.69,53.57,0.89,-0.14,-0.0
926.694,53.67,0.89,-0.14,-0.0
926.697,53.78,0.89,-0.14,-0.0
926.701,53.92,0.89,-0.14,-0.0
926.705,54.08,0.88,-0.14,-0.0
926.708,54.28,0.88,-0.13,0.0
926.712,54.53,0.87,-0.13,0.0
926.716,54.81,0.87,-0.13,0.01
926.719,55.16,0.86,-0.13,0.01
926.723,55.55,0.85,-0.13,0.01
926.727,56.01,0.85,-0.13,0.01
926.731,56.5,0.84,-0.13,0.01
926.734,57.05,0.84,-0.13,0.02
926.738,57.64,0.83,-0.13,0.02
926.742,58.23,0.83,-0.12,0.02
926.745,58.86,0.83,-0.12,0.02
926.749,59.48,0.83,-0.12,0.02
926.753,60.11,0.83,-0.12,0.02
926.756,60.71,0.84,-0.12,0.02
926.76,61.31,0.84,-0.12,0.02
926.764,61.9,0.84,-0.12,0.02
926.767,62.47,0.85,-0.12,0.02
926.771,63.06,0.85,-0.12,0.02
926.775,63.65,0.85,-0.12,0.02
926.779,64.29,0.85,-0.12,0.02
926.782,64.91,0.85,-0.12,0.02
926.786,65.58,0.84,-0.12,0.02
926.79,66.21,0.85,-0.12,0.02
926.793,66.86,0.85,-0.12,0.02
926.797,67.46,0.85,-0.12,0.02
926.801,68.0,0.86,-0.12,0.01
926.804,68.5,0.86,-0.13,0.01
926.808,68.91,0.87,-0.13,0.01
926.812,69.26,0.88,-0.13,0.01
926.816,69.51,0.89,-0.13,0.0
926.819,69.68,0.9,-0.13,-0.0
926.823,69.78,0.91,-0.13,-0.0
926.827,69.8,0.91,-0.13,-0.01
926.83,69.74,0.92,-0.14,-0.01
926.834,69.61,0.93,-0.14,-0.01
926.838,69.41,0.94,-0.14,-0.01
926.841,69.13,0.95,-0.14,-0.02
926.845,68.75,0.96,-0.14,-0.02
926.849,68.31,0.97,-0.14,-0.02
926.853,67.77,0.98,-0.15,-0.03
926.856,67.15,0.99,-0.15,-0.03
926.86,66.46,1.0,-0.15,-0.03
926.864,65.72,1.0,-0.15,-0.04
926.867,64.92,1.01,-0.15,-0.04
926.871,64.07,1.02,-0.16,-0.04
926.875,63.22,1.03,-0.16,-0.04
926.879,62.35,1.03,-0.16,-0.04
926.882,61.51,1.03,-0.16,-0.04
926.886,60.67,1.03,-0.16,-0.04
926.89,59.86,1.02,-0.16,-0.04
926.893,59.1,1.02,-0.16,-0.04
926.897,58.42,1.01,-0.16,-0.04
926.901,57.77,1.0,-0.16,-0.04
926.905,57.18,0.99,-0.16,-0.04
926.908,56.65,0.98,-0.16,-0.03
926.912,56.16,0.98,-0.15,-0.03
926.916,55.72,0.97,-0.15,-0.03
926.919,55.32,0.96,-0.15,-0.03
926.923,54.93,0.96,-0.15,-0.03
926.927,54.58,0.95,-0.15,-0.02
926.931,54.25,0.95,-0.15,-0.02
926.934,53.93,0.95,-0.15,-0.02
926.938,53.64,0.94,-0.15,-0.02
926.942,53.38,0.94,-0.15,-0.02
926.945,53.13,0.94,-0.15,-0.02
926.949,52.9,0.93,-0.15,-0.02
926.953,52.71,0.93,-0.15,-0.02
926.956,52.53,0.93,-0.15,-0.02
926.96,52.37,0.93,-0.15,-0.02
926.964,52.23,0.92,-0.15,-0.02
926.968,52.11,0.92,-0.15,-0.01
926.971,52.0,0.92,-0.15,-0.01
926.975,51.91,0.92,-0.15,-0.01
926.979,51.83,0.91,-0.15,-0.01
926.982,51.76,0.91,-0.15,-0.01
926.986,51.71,0.91,-0.15,-0.01
926.99,51.67,0.91,-0.14,-0.01
926.994,51.66,0.9,-0.14,-0.01
926.997,51.66,0.9,-0.14,-0.01
927.001,51.69,0.9,-0.14,-0.01
927.005,51.73,0.9,-0.14,-0.01
927.008,51.79,0.89,-0.14,-0.01
927.012,51.86,0.89,-0.14,-0.0
927.016,51.94,0.89,-0.14,-0.0
927.02,52.02,0.89,-0.14,-0.0
927.023,52.09,0.89,-0.14,-0.0
927.027,52.15,0.89,-0.14,-0.0
927.031,52.2,0.89,-0.14,-0.01
927.034,52.24,0.9,-0.14,-0.01
927.038,52.27,0.9,-0.14,-0.01
927.042,52.28,0.9,-0.14,-0.01
927.046,52.28,0.9,-0.14,-0.01
927.049,52.27,0.9,-0.14,-0.01
927.053,52.26,0.91,-0.14,-0.01
927.057,52.24,0.91,-0.14,-0.01
927.06,52.22,0.91,-0.14,-0.01
927.064,52.2,0.91,-0.14,-0.01
927.068,52.18,0.91,-0.14,-0.01
927.072,52.15,0.91,-0.14,-0.01
927.075,52.13,0.91,-0.14,-0.01
927.079,52.1,0.91,-0.14,-0.01
927.083,52.07,0.91,-0.14,-0.01
927.086,52.04,0.91,-0.14,-0.01
927.09,52.01,0.91,-0.14,-0.01
927.094,51.98,0.91,-0.14,-0.01
927.097,51.96,0.91,-0.14,-0.01
927.101,51.94,0.91,-0.14,-0.01
927.105,51.94,0.9,-0.14,-0.01
927.109,51.96,0.9,-0.14,-0.01
927.112,51.99,0.9,-0.14,-0.01
927.116,52.04,0.9,-0.14,-0.01
927.12,52.11,0.89,-0.14,-0.01
927.123,52.18,0.89,-0.14,-0.0
927.127,52.25,0.89,-0.14,-0.0
927.131,52.32,0.89,-0.14,-0.0
927.135,52.39,0.89,-0.14,-0.0
927.138,52.44,0.9,-0.14,-0.01
927.142,52.48,0.9,-0.14,-0.01
927.146,52.5,0.9,-0.14,-0.01
927.149,52.49,0.9,-0.14,-0.01
927.153,52.48,0.91,-0.14,-0.01
927.157,52.44,0.91,-0.14,-0.01
927.161,52.4,0.91,-0.14,-0.01
927.164,52.35,0.91,-0.14,-0.01
927.168,52.29,0.91,-0.14,-0.01
927.172,52.23,0.91,-0.14,-0.01
927.175,52.16,0.91,-0.14,-0.01
927.179,52.1,0.91,-0.14,-0.01
927.183,52.03,0.91,-0.14,-0.01
927.186,51.97,0.91,-0.14,-0.01
927.19,51.91,0.91,-0.14,-0.01
927.194,51.86,0.91,-0.14,-0.01
927.198,51.81,0.91,-0.14,-0.01
927.201,51.76,0.91,-0.14,-0.01
927.205,51.72,0.91,-0.14,-0.01
927.209,51.7,0.91,-0.14,-0.01
927.212,51.68,0.91,-0.14,-0.01
927.216,51.68,0.9,-0.14,-0.01
927.22,51.71,0.9,-0.14,-0.01
927.224,51.76,0.9,-0.14,-0.01
927.227,51.83,0.89,-0.14,-0.01
927.231,51.9,0.89,-0.14,-0.0
927.235,51.99,0.89,-0.14,-0.0
927.238,52.08,0.89,-0.14,-0.0
927.242,52.17,0.89,-0.14,-0.0
927.246,52.25,0.89,-0.14,-0.0
927.25,52.32,0.89,-0.14,-0.0
927.253,52.37,0.89,-0.14,-0.01
927.257,52.41,0.9,-0.14,-0.01
927.261,52.42,0.9,-0.14,-0.01
927.264,52.42,0.9,-0.14,-0.01
927.268,52.4,0.91,-0.14,-0.01
927.272,52.37,0.91,-0.14,-0.01
927.275,52.33,0.91,-0.14,-0.01
927.279,52.28,0.91,-0.14,-0.01
927.283,52.21,0.91,-0.14,-0.01
927.287,52.14,0.91,-0.14,-0.01
927.29,52.06,0.92,-0.14,-0.01
927.294,51.98,0.92,-0.14,-0.01
927.298,51.9,0.92,-0.14,-0.01
927.301,51.81,0.92,-0.14,-0.01
927.305,51.73,0.92,-0.14,-0.01
927.309,51.64,0.92,-0.14,-0.01
927.313,51.56,0.92,-0.14,-0.01
927.316,51.49,0.91,-0.14,-0.01
927.32,51.44,0.91,-0.14,-0.01
927.324,51.39,0.91,-0.14,-0.01
927.327,51.38,0.91,-0.14,-0.01
927.331,51.38,0.9,-0.14,-0.01
927.335,51.42,0.9,-0.14,-0.01
927.339,51.47,0.9,-0.14,-0.01
927.342,51.54,0.89,-0.14,-0.01
927.346,51.62,0.89,-0.14,-0.0
927.35,51.7,0.89,-0.14,-0.0
927.353,51.78,0.89,-0.14,-0.0
927.357,51.86,0.89,-0.14,-0.0
927.361,51.93,0.89,-0.14,-0.0
927.365,51.98,0.89,-0.14,-0.01
927.368,52.02,0.9,-0.14,-0.01
927.372,52.05,0.9,-0.14,-0.01
927.376,52.06,0.9,-0.14,-0.01
927.379,52.06,0.9,-0.14,-0.01
927.383,52.05,0.9,-0.14,-0.01
927.387,52.03,0.91,-0.14,-0.01
927.39,52.01,0.91,-0.14,-0.01
927.394,51.98,0.91,-0.14,-0.01
927.398,51.94,0.91,-0.14,-0.01
927.402,51.9,0.91,-0.14,-0.01
927.405,51.86,0.91,-0.14,-0.01
927.409,51.82,0.91,-0.14,-0.01
927.413,51.78,0.91,-0.14,-0.01
927.416,51.74,0.91,-0.14,-0.01
927.42,51.7,0.91,-0.14,-0.01
927.424,51.67,0.91,-0.14,-0.01
927.428,51.64,0.91,-0.14,-0.01
927.431,51.63,0.91,-0.14,-0.01
927.435,51.63,0.9,-0.14,-0.01
927.439,51.64,0.9,-0.14,-0.01
927.442,51.67,0.9,-0.14,-0.01
927.446,51.72,0.9,-0.14,-0.01
927.45,51.77,0.9,-0.14,-0.01
927.454,51.82,0.89,-0.14,-0.01
927.457,51.88,0.89,-0.14,-0.01
927.461,51.93,0.89,-0.14,-0.01
927.465,51.97,0.9,-0.14,-0.01
927.468,52.01,0.9,-0.14,-0.01
927.472,52.03,0.9,-0.14,-0.01
927.476,52.05,0.9,-0.14,-0.01
927.479,52.05,0.9,-0.14,-0.01
927.483,52.05,0.9,-0.14,-0.01
927.487,52.04,0.9,-0.14,-0.01
927.491,52.03,0.91,-0.14,-0.01
927.494,52.02,0.91,-0.14,-0.01
927.498,52.0,0.91,-0.14,-0.01
927.502,51.99,0.91,-0.14,-0.01
927.505,51.98,0.91,-0.14,-0.01
927.509,51.96,0.91,-0.14,-0.01
927.513,51.94,0.91,-0.14,-0.01
927.517,51.92,0.91,-0.14,-0.01
927.52,51.9,0.91,-0.14,-0.01
927.524,51.87,0.91,-0.14,-0.01
927.528,51.85,0.91,-0.14,-0.01
927.531,51.82,0.91,-0.14,-0.01
927.535,51.79,0.91,-0.14,-0.01
927.539,51.76,0.91,-0.14,-0.01
927.543,51.75,0.91,-0.14,-0.01
927.546,51.76,0.9,-0.14,-0.01
927.55,51.78,0.9,-0.14,-0.01
927.554,51.81,0.9,-0.14,-0.01
927.557,51.86,0.9,-0.14,-0.01
927.561,51.92,0.89,-0.14,-0.01
927.565,51.99,0.89,-0.14,-0.0
927.569,52.06,0.89,-0.14,-0.0
927.572,52.13,0.89,-0.14,-0.0
927.576,52.19,0.89,-0.14,-0.0
927.58,52.24,0.9,-0.14,-0.01
927.583,52.28,0.9,-0.14,-0.01
927.587,52.3,0.9,-0.14,-0.01
927.591,52.31,0.9,-0.14,-0.01
927.594,52.31,0.9,-0.14,-0.01
927.598,52.29,0.91,-0.14,-0.01
927.602,52.28,0.91,-0.14,-0.01
927.606,52.25,0.91,-0.14,-0.01
927.609,52.21,0.91,-0.14,-0.01
927.613,52.17,0.91,-0.14,-0.01
927.617,52.13,0.91,-0.14,-0.01
927.62,52.09,0.91,-0.14,-0.01
927.624,52.04,0.91,-0.14,-0.01
927.628,51.99,0.91,-0.14,-0.01
927.632,51.95,0.91,-0.14,-0.01
927.635,51.91,0.91,-0.14,-0.01
927.639,51.87,0.91,-0.14,-0.01
927.643,51.85,0.91,-0.14,-0.01
927.646,51.83,0.91,-0.14,-0.01
927.65,51.82,0.91,-0.14,-0.01
927.654,51.83,0.9,-0.14,-0.01
927.658,51.85,0.9,-0.14,-0.01
927.661,51.89,0.9,-0.14,-0.01
927.665,51.93,0.9,-0.14,-0.01
927.669,51.99,0.9,-0.14,-0.01
927.672,52.06,0.89,-0.14,-0.01
927.676,52.12,0.89,-0.14,-0.0
927.68,52.18,0.89,-0.14,-0.0
927.683,52.24,0.89,-0.14,-0.01
927.687,52.29,0.9,-0.14,-0.01
927.691,52.35,0.9,-0.14,-0.01
927.695,52.42,0.89,-0.14,-0.0
927.698,52.5,0.89,-0.14,-0.0
927.702,52.63,0.89,-0.14,-0.0
927.706,52.81,0.88,-0.14,0.0
927.709,53.05,0.87,-0.13,0.0
927.713,53.36,0.86,-0.13,0.01
927.717,53.75,0.85,-0.13,0.01
927.72,54.21,0.84,-0.13,0.01
927.724,54.75,0.83,-0.13,0.02
927.728,55.34,0.83,-0.12,0.02
927.732,56.01,0.82,-0.12,0.02
927.735,56.69,0.82,-0.12,0.02
927.739,57.42,0.82,-0.12,0.03
927.743,58.16,0.82,-0.12,0.03
927.746,58.88,0.82,-0.12,0.03
927.75,59.61,0.82,-0.12,0.02
927.754,60.29,0.82,-0.12,0.02
927.757,60.97,0.83,-0.12,0.02
927.761,61.6,0.83,-0.12,0.02
927.765,62.22,0.84,-0.12,0.02
927.769,62.85,0.84,-0.12,0.02
927.772,63.46,0.84,-0.12,0.02
927.776,64.11,0.84,-0.12,0.02
927.78,64.78,0.84,-0.12,0.02
927.783,65.49,0.84,-0.12,0.02
927.787,66.19,0.84,-0.12,0.02
927.791,66.91,0.84,-0.12,0.02
927.794,67.59,0.84,-0.12,0.02
927.798,68.25,0.85,-0.12,0.02
927.802,68.85,0.85,-0.12,0.02
927.805,69.36,0.86,-0.13,0.01
927.809,69.79,0.87,-0.13,0.01
927.813,70.11,0.88,-0.13,0.01
927.817,70.35,0.89,-0.13,0.0
927.82,70.48,0.9,-0.13,-0.0
927.824,70.52,0.91,-0.13,-0.01
927.828,70.47,0.92,-0.13,-0.01
927.831,70.34,0.93,-0.14,-0.01
927.835,70.13,0.94,-0.14,-0.01
927.839,69.83,0.95,-0.14,-0.02
927.843,69.44,0.96,-0.14,-0.02
927.846,68.98,0.97,-0.14,-0.02
927.85,68.42,0.98,-0.15,-0.03
927.854,67.78,0.99,-0.15,-0.03
927.857,67.07,1.0,-0.15,-0.03
927.861,66.28,1.01,-0.15,-0.04
927.865,65.42,1.02,-0.15,-0.04
927.869,64.52,1.02,-0.16,-0.04
927.872,63.63,1.03,-0.16,-0.04
927.876,62.71,1.03,-0.16,-0.04
927.88,61.8,1.03,-0.16,-0.04
927.883,60.97,1.03,-0.16,-0.04
927.887,60.14,1.02,-0.16,-0.04
927.891,59.37,1.02,-0.16,-0.04
927.895,58.67,1.01,-0.16,-0.04
927.898,57.99,1.0,-0.16,-0.04
927.902,57.36,1.0,-0.16,-0.04
927.906,56.79,0.99,-0.16,-0.03
927.909,56.24,0.98,-0.16,-0.03
927.913,55.72,0.98,-0.15,-0.03
927.917,55.25,0.97,-0.15,-0.03
927.92,54.79,0.97,-0.15,-0.03
927.924,54.35,0.97,-0.15,-0.03
927.928,53.95,0.96,-0.15,-0.03
927.932,53.56,0.96,-0.15,-0.03
927.935,53.2,0.95,-0.15,-0.03
927.939,52.88,0.95,-0.15,-0.02
927.943,52.58,0.95,-0.15,-0.02
927.946,52.31,0.94,-0.15,-0.02
927.95,52.07,0.94,-0.15,-0.02
927.954,51.86,0.93,-0.15,-0.02
927.958,51.66,0.93,-0.15,-0.02
927.961,51.51,0.93,-0.15,-0.02
927.965,51.36,0.92,-0.15,-0.02
927.969,51.25,0.92,-0.15,-0.01
927.972,51.17,0.91,-0.15,-0.01
927.976,51.13,0.91,-0.15,-0.01
927.98,51.12,0.9,-0.14,-0.01
927.984,51.15,0.9,-0.14,-0.01
927.987,51.22,0.89,-0.14,-0.01
927.991,51.31,0.89,-0.14,-0.0
927.995,51.42,0.88,-0.14,-0.0
927.998,51.56,0.88,-0.14,-0.0
928.002,51.71,0.88,-0.14,-0.0
928.006,51.88,0.88,-0.14,0.0
928.009,52.06,0.88,-0.14,0.0
928.013,52.26,0.87,-0.14,0.0
928.017,52.46,0.87,-0.14,0.0
928.021,52.68,0.87,-0.14,0.0
928.024,52.88,0.87,-0.14,0.0
928.028,53.09,0.87,-0.14,0.0
928.032,53.29,0.88,-0.14,0.0
928.035,53.48,0.88,-0.14,0.0
928.039,53.64,0.88,-0.14,0.0
928.043,53.79,0.88,-0.14,-0.0
928.046,53.92,0.89,-0.14,-0.0
928.05,54.03,0.89,-0.14,-0.0
928.054,54.12,0.89,-0.14,-0.0
928.058,54.18,0.9,-0.14,-0.0
928.061,54.22,0.9,-0.14,-0.01
928.065,54.24,0.9,-0.14,-0.01
928.069,54.23,0.91,-0.14,-0.01
928.072,54.2,0.91,-0.14,-0.01
928.076,54.15,0.91,-0.14,-0.01
928.08,54.09,0.92,-0.14,-0.01
928.084,54.02,0.92,-0.14,-0.01
928.087,53.94,0.92,-0.14,-0.01
928.091,53.85,0.92,-0.14,-0.01
928.095,53.78,0.92,-0.14,-0.01
928.098,53.7,0.92,-0.14,-0.01
928.102,53.64,0.92,-0.14,-0.01
928.106,53.57,0.92,-0.14,-0.01
928.11,53.51,0.91,-0.14,-0.01
928.113,53.45,0.91,-0.14,-0.01
928.117,53.38,0.91,-0.14,-0.01
928.121,53.32,0.91,-0.14,-0.01
928.124,53.24,0.92,-0.14,-0.01
928.128,53.17,0.92,-0.14,-0.01
928.132,53.08,0.92,-0.14,-0.01
928.135,52.99,0.92,-0.14,-0.01
928.139,52.9,0.92,-0.14,-0.01
928.143,52.81,0.92,-0.14,-0.01
928.147,52.71,0.92,-0.14,-0.01
928.15,52.62,0.92,-0.14,-0.01
928.154,52.54,0.92,-0.14,-0.01
928.158,52.46,0.92,-0.14,-0.01
928.161,52.38,0.91,-0.14,-0.01
928.165,52.32,0.91,-0.14,-0.01
928.169,52.26,0.91,-0.14,-0.01
928.173,52.2,0.91,-0.14,-0.01
928.176,52.15,0.91,-0.14,-0.01
928.18,52.1,0.91,-0.14,-0.01
928.184,52.06,0.91,-0.14,-0.01
928.187,52.02,0.91,-0.14,-0.01
928.191,51.98,0.91,-0.14,-0.01
928.195,51.95,0.91,-0.14,-0.01
928.199,51.93,0.91,-0.14,-0.01
928.202,51.93,0.9,-0.14,-0.01
928.206,51.93,0.9,-0.14,-0.01
928.21,51.94,0.9,-0.14,-0.01
928.213,51.97,0.9,-0.14,-0.01
928.217,52.0,0.9,-0.14,-0.01
928.221,52.03,0.9,-0.14,-0.01
928.225,52.07,0.9,-0.14,-0.01
928.228,52.1,0.9,-0.14,-0.01
928.232,52.13,0.9,-0.14,-0.01
928.236,52.15,0.9,-0.14,-0.01
928.239,52.16,0.9,-0.14,-0.01
928.243,52.17,0.9,-0.14,-0.01
928.247,52.16,0.9,-0.14,-0.01
928.25,52.15,0.91,-0.14,-0.01
928.254,52.13,0.91,-0.14,-0.01
928.258,52.11,0.91,-0.14,-0.01
928.262,52.08,0.91,-0.14,-0.01
928.265,52.05,0.91,-0.14,-0.01
928.269,52.02,0.91,-0.14,-0.01
928.273,51.99,0.91,-0.14,-0.01
928.276,51.96,0.91,-0.14,-0.01
928.28,51.93,0.91,-0.14,-0.01
928.284,51.9,0.91,-0.14,-0.01
928.288,51.87,0.91,-0.14,-0.01
928.291,51.83,0.91,-0.14,-0.01
928.295,51.81,0.91,-0.14,-0.01
928.299,51.78,0.91,-0.14,-0.01
928.302,51.76,0.91,-0.14,-0.01
928.306,51.75,0.91,-0.14,-0.01
928.31,51.76,0.9,-0.14,-0.01
928.314,51.78,0.9,-0.14,-0.01
928.317,51.8,0.9,-0.14,-0.01
928.321,51.84,0.9,-0.14,-0.01
928.325,51.88,0.9,-0.14,-0.01
928.328,51.93,0.9,-0.14,-0.01
928.332,51.96,0.9,-0.14,-0.01
928.336,51.99,0.9,-0.14,-0.01
928.339,52.01,0.9,-0.14,-0.01
928.343,52.02,0.9,-0.14,-0.01
928.347,52.01,0.9,-0.14,-0.01
928.351,51.99,0.91,-0.14,-0.01
928.354,51.95,0.91,-0.14,-0.01
928.358,51.9,0.91,-0.14,-0.01
928.362,51.85,0.91,-0.14,-0.01
928.365,51.78,0.91,-0.14,-0.01
928.369,51.72,0.91,-0.14,-0.01
928.373,51.65,0.91,-0.14,-0.01
928.377,51.6,0.91,-0.14,-0.01
928.38,51.55,0.91,-0.14,-0.01
928.384,51.51,0.91,-0.14,-0.01
928.388,51.49,0.91,-0.14,-0.01
