Tempo,PA
11.175999999999988,80.07
11.17999999999995,1.77
11.180000000000007,80.07
11.182999999999993,1.77
11.184000000000026,80.07
11.187000000000012,81.83999999999999
11.190999999999917,1.78
11.190999999999974,80.06
11.19399999999996,1.78
11.194999999999993,80.06
11.197999999999979,81.83
11.201999999999998,81.83
11.204999999999927,1.78
11.206000000000017,80.05
11.208999999999946,1.78
11.209000000000003,80.04
11.212999999999965,1.78
11.213000000000022,80.05
11.216999999999985,81.82000000000001
11.219999999999914,1.78
11.21999999999997,80.04
11.223999999999933,1.78
11.22399999999999,80.04
11.227999999999952,1.78
11.228000000000009,80.04
11.230999999999995,1.78
11.231999999999971,80.04
11.235000000000014,81.81
11.238999999999919,1.78
11.238999999999976,80.03
11.241999999999962,1.78
11.242999999999995,80.03
11.245999999999981,81.81
11.25,81.8
11.252999999999929,1.78
11.254000000000019,80.02
11.256999999999948,1.78
11.257000000000005,80.02
11.260999999999967,1.78
11.261000000000024,80.02
11.264999999999986,81.8
11.267999999999915,1.78
11.267999999999972,80.02
11.271999999999935,1.78
11.271999999999991,80.02
11.275999999999954,1.78
11.27600000000001,80.01
11.278999999999996,81.79
11.283000000000015,81.79
11.28699999999992,1.78
11.286999999999978,80.0
11.289999999999964,1.78
11.29000000000002,80.0
11.293999999999983,81.78
11.298000000000002,81.78
11.301999999999907,1.78
11.302000000000021,79.99
11.30499999999995,1.78
11.305000000000007,79.99
11.308999999999969,1.78
11.309000000000026,79.98
11.312999999999988,81.76
11.315999999999917,1.78
11.315999999999974,79.98
11.319999999999936,1.78
11.319999999999993,79.97
11.323999999999955,1.78
11.324000000000012,79.97
11.326999999999998,81.75
11.331000000000017,81.74
11.334999999999923,1.78
11.33499999999998,79.95
11.337999999999965,1.78
11.338000000000022,79.95
11.341999999999985,81.72
11.346000000000004,81.72
11.34899999999999,79.93
11.349999999999909,1.78
11.352999999999952,1.78
11.353000000000009,79.93
11.356999999999971,81.7
11.360000000000014,79.91
11.36099999999999,1.78
11.363999999999919,1.78
11.363999999999976,79.91
11.367999999999938,1.78
11.367999999999995,79.9
11.371999999999957,1.78
11.372000000000014,79.9
11.375,81.67
11.379000000000019,81.66
11.382999999999925,1.78
11.382999999999981,79.88
11.385999999999967,1.78
11.386000000000024,79.87
11.389999999999986,81.64
11.394000000000005,81.63
11.396999999999991,79.85
11.39799999999991,1.78
11.400999999999954,1.78
11.40100000000001,79.84
11.404999999999973,81.62
11.408000000000015,79.83
11.408999999999992,1.78
11.41199999999992,1.78
11.411999999999978,79.83
11.41599999999994,1.78
11.415999999999997,79.83
11.418999999999983,79.82
11.419999999999959,1.78
11.423000000000002,81.6
11.426999999999907,1.78
11.427000000000021,79.81
11.430000000000007,79.81
11.430999999999926,1.78
11.434000000000026,79.8
11.434999999999945,1.78
11.437999999999988,81.58
11.440999999999974,79.8
11.442000000000007,1.78
11.444999999999993,79.79
11.445999999999913,1.78
11.448999999999955,1.78
11.449000000000012,79.79
11.452999999999975,81.56
11.456000000000017,79.78
11.456999999999994,1.78
11.459999999999923,1.78
11.45999999999998,79.78
11.463999999999942,1.78
11.463999999999999,79.78
11.466999999999985,79.77
11.467999999999961,1.78
11.471000000000004,81.55
11.474999999999909,1.78
11.475000000000023,79.76
11.478000000000009,79.76
11.478999999999928,1.78
11.481999999999971,79.75
11.482999999999947,1.78
11.48599999999999,81.53
11.488999999999976,79.75
11.490000000000009,1.78
11.492999999999995,79.74
11.493999999999915,1.78
11.496999999999957,1.78
11.497000000000014,79.74
11.5,79.74
11.500999999999976,1.78
11.504000000000019,79.74
11.504999999999995,1.78
11.507999999999925,1.78
11.507999999999981,79.73
11.511000000000024,79.73
11.511999999999944,1.78
11.514999999999986,79.73
11.515999999999963,1.78
11.519000000000005,79.72
11.519999999999982,1.78
11.52299999999991,1.78
11.523000000000025,79.72
11.52600000000001,79.71
11.52699999999993,1.78
11.529999999999973,79.71
11.530999999999949,1.78
11.533999999999992,81.49
11.536999999999978,79.7
11.538000000000011,1.78
11.540999999999997,79.7
11.541999999999916,1.78
11.544999999999959,1.78
11.545000000000016,79.69
11.548000000000002,79.69
11.548999999999978,1.78
11.552000000000021,79.69
11.552999999999997,1.78
11.555999999999926,1.78
11.555999999999983,79.68
11.559000000000026,79.68
11.559999999999945,1.78
11.562999999999988,79.68
11.563999999999965,1.78
11.567000000000007,79.67
11.567999999999984,1.78
11.569999999999993,79.67
11.570999999999913,1.78
11.574000000000012,79.66
11.574999999999932,1.78
11.577999999999975,79.66
11.57899999999995,1.78
11.581000000000017,79.65
11.581999999999994,1.78
11.58499999999998,79.65
11.586000000000013,1.78
11.588999999999999,79.64
11.589999999999918,1.78
11.591999999999985,79.64
11.592999999999961,1.78
11.596000000000004,79.63
11.59699999999998,1.78
11.600000000000023,79.63
11.600999999999999,1.78
11.603999999999985,79.63
11.605000000000018,1.78
11.606999999999971,79.62
11.607999999999947,1.78
11.61099999999999,79.62
11.611999999999966,1.78
11.615000000000009,79.62
11.615999999999985,1.78
11.617999999999995,79.61
11.618999999999915,1.78
11.622000000000014,79.61
11.622999999999934,1.78
11.625999999999976,79.6
11.626999999999953,1.78
11.629000000000019,79.6
11.629999999999995,1.78
11.632999999999981,79.59
11.634000000000015,1.78
11.637,79.59
11.63799999999992,1.78
11.639999999999986,79.59
11.640999999999963,1.78
11.644000000000005,79.58
11.644999999999982,1.77
11.648000000000025,79.58
11.649000000000001,1.77
11.65100000000001,79.58
11.652999999999906,1.77
11.654999999999973,79.57
11.655999999999949,1.77
11.658999999999992,79.57
11.659999999999968,1.77
11.661999999999978,79.57
11.663999999999987,1.77
11.665999999999997,79.56
11.666999999999916,1.77
11.670000000000016,79.55
11.670999999999935,1.77
11.673999999999978,79.55
11.674999999999955,1.77
11.677000000000021,79.54
11.677999999999997,1.77
11.680999999999983,79.54
11.682000000000016,1.77
11.685000000000002,79.54
11.685999999999922,1.77
11.687999999999988,79.53
11.68999999999994,1.77
11.692000000000007,79.53
11.692999999999984,1.77
11.69599999999997,79.53
11.697000000000003,1.77
11.699000000000012,79.52
11.700999999999908,1.77
11.702999999999975,79.52
11.70399999999995,1.77
11.706999999999994,79.51
11.70799999999997,1.77
11.70999999999998,79.51
11.711999999999989,1.77
11.713999999999999,79.51
11.714999999999918,1.77
11.718000000000018,79.5
11.718999999999937,1.77
11.721000000000004,79.5
11.722999999999956,1.77
11.725000000000023,79.5
11.725999999999999,1.77
11.728999999999985,79.49
11.730000000000018,1.77
11.731999999999971,79.49
11.733999999999924,1.78
11.73599999999999,79.49
11.737999999999943,1.78
11.740000000000009,79.49
11.740999999999985,1.81
11.743999999999971,79.48
11.745000000000005,1.86
11.747000000000014,79.48
11.74899999999991,1.96
11.750999999999976,79.48
11.751999999999953,2.11
11.754999999999995,79.48
11.755999999999972,2.34
11.757999999999981,79.47
11.759999999999991,2.62
11.762,79.47
11.76299999999992,2.98
11.76600000000002,79.47
11.766999999999939,3.4
11.769000000000005,79.46
11.770999999999958,3.89
11.773000000000025,79.46
11.774000000000001,4.42
11.776999999999987,79.46
11.777999999999906,5.01
11.779999999999973,79.46
11.781999999999925,5.62
11.783999999999992,79.45
11.784999999999968,6.28
11.788000000000011,79.45
11.788999999999987,6.94
11.790999999999997,79.45
11.793000000000006,7.6
11.795000000000016,79.45
11.796999999999912,8.3
11.798999999999978,79.44
11.799999999999955,8.96
11.802000000000021,79.44
11.803999999999974,9.64
11.805999999999983,79.44
11.807999999999993,10.28
11.810000000000002,79.43
11.810999999999922,10.93
11.814000000000021,79.43
11.81499999999994,11.53
11.817000000000007,79.42
11.81899999999996,12.12
11.82099999999997,79.42
11.822000000000003,12.67
11.824999999999989,79.41
11.825999999999908,13.21
11.827999999999975,79.41
11.829999999999927,13.7
11.831999999999994,79.41
11.83299999999997,14.18
11.836000000000013,79.4
11.836999999999989,14.61
11.838999999999999,79.4
11.841000000000008,15.03
11.843000000000018,79.39
11.843999999999937,15.4
11.84699999999998,79.39
11.847999999999956,15.74
11.850000000000023,79.39
11.851999999999975,16.08
11.853999999999985,79.38
11.855000000000018,16.37
11.858000000000004,79.38
11.858999999999924,16.65
11.86099999999999,79.37
11.862999999999943,16.9
11.865000000000009,79.37
11.865999999999985,17.14
11.868999999999971,79.36
11.870000000000005,17.34
11.872000000000014,79.36
11.87399999999991,17.54
11.875999999999976,79.35
11.877999999999929,17.71
11.879999999999995,79.35
11.880999999999972,17.87
11.884000000000015,79.35
11.884999999999991,18.01
11.887,79.35
11.88900000000001,18.14
11.89100000000002,79.34
11.891999999999939,18.25
11.894999999999982,79.34
11.895999999999958,18.36
11.898000000000025,79.34
11.899999999999977,18.45
11.901999999999987,79.33
11.902999999999906,18.53
11.906000000000006,79.33
11.906999999999925,18.61
11.908999999999992,79.32
11.910999999999945,18.68
11.913000000000011,79.32
11.913999999999987,18.74
11.916999999999973,79.32
11.918000000000006,18.79
11.920000000000016,79.32
11.921999999999912,18.84
11.923999999999978,79.31
11.924999999999955,18.88
11.927999999999997,79.31
11.928999999999974,18.92
11.930999999999983,79.31
11.932999999999993,18.95
11.935000000000002,79.31
11.935999999999922,18.99
11.939000000000021,79.31
11.93999999999994,19.01
11.942000000000007,79.3
11.94399999999996,19.04
11.94599999999997,79.3
11.947999999999979,19.06
11.949999999999989,79.3
11.950999999999908,19.08
11.952999999999975,79.3
11.954999999999927,19.09
11.956999999999994,79.29
11.958999999999946,19.11
11.961000000000013,79.29
11.961999999999989,19.12
11.964999999999975,79.29
11.966000000000008,19.13
11.968000000000018,79.29
11.969999999999914,19.14
11.97199999999998,79.29
11.972999999999956,19.15
11.975999999999999,79.28
11.976999999999975,19.16
11.978999999999985,79.29
11.980999999999995,19.17
11.983000000000004,79.28
11.983999999999924,19.18
11.987000000000023,79.28
11.987999999999943,19.18
11.990000000000009,79.28
11.991999999999962,19.19
11.993999999999971,79.28
11.995000000000005,19.19
11.99799999999999,79.28
11.99899999999991,19.19
12.000999999999976,79.27
12.002999999999929,19.2
12.004999999999995,79.27
12.005999999999972,19.2
12.009000000000015,79.26
12.009999999999991,19.2
12.012,79.26
12.01400000000001,19.2
12.01600000000002,79.26
12.017999999999915,19.2
12.019999999999982,79.26
12.020999999999958,19.21
12.023000000000025,79.26
12.024999999999977,19.21
12.026999999999987,79.25
12.028999999999996,19.21
12.031000000000006,79.25
12.031999999999925,19.21
12.035000000000025,79.25
12.035999999999945,19.21
12.038000000000011,79.24
12.039999999999964,19.21
12.041999999999973,79.24
12.043000000000006,19.22
12.045999999999992,79.24
12.046999999999912,19.22
12.048999999999978,79.23
12.05099999999993,19.22
12.052999999999997,79.23
12.053999999999974,19.22
12.057000000000016,79.23
12.057999999999993,19.22
12.060000000000002,79.22
12.062000000000012,19.23
12.064000000000021,79.22
12.06499999999994,19.22
12.067999999999984,79.21
12.06899999999996,19.23
12.07099999999997,79.21
12.072999999999979,19.22
12.074999999999989,79.21
12.075999999999908,19.23
12.079000000000008,79.21
12.079999999999927,19.23
12.081999999999994,79.2
12.083999999999946,19.23
12.086000000000013,79.2
12.087999999999965,19.23
12.089999999999975,79.2
12.091000000000008,19.23
12.093000000000018,79.19
12.094999999999914,19.23
12.09699999999998,79.19
12.098999999999933,19.23
12.100999999999999,79.19
12.101999999999975,19.23
12.105000000000018,79.18
12.105999999999995,19.23
12.108000000000004,79.18
12.110000000000014,19.23
12.112000000000023,79.18
12.112999999999943,19.23
12.115999999999985,79.17
12.116999999999962,19.23
12.118999999999971,79.17
12.120999999999981,19.23
12.12299999999999,79.17
12.12399999999991,19.23
12.12700000000001,79.16
12.127999999999929,19.23
12.129999999999995,79.16
12.131999999999948,19.23
12.134000000000015,79.16
12.134999999999991,19.23
12.137999999999977,79.16
12.13900000000001,19.22
12.14100000000002,79.15
12.142999999999915,19.22
12.144999999999982,79.15
12.145999999999958,19.22
12.149000000000001,79.14
12.149999999999977,19.22
12.151999999999987,79.14
12.153999999999996,19.23
12.156000000000006,79.14
12.158000000000015,19.23
12.160000000000025,79.13
12.160999999999945,19.23
12.163000000000011,79.13
12.164999999999964,19.23
12.166999999999973,79.13
12.168999999999983,19.23
12.170999999999992,79.13
12.171999999999912,19.23
12.173999999999978,79.12
12.17599999999993,19.23
12.177999999999997,79.12
12.17999999999995,19.23
12.182000000000016,79.12
12.182999999999993,19.23
12.185999999999979,79.12
12.187000000000012,19.23
12.189000000000021,79.12
12.190999999999917,19.23
12.192999999999984,79.11
12.19399999999996,19.23
12.197000000000003,79.11
12.197999999999979,19.23
12.199999999999989,79.11
12.201999999999998,19.24
12.204000000000008,79.11
12.204999999999927,19.24
12.20799999999997,79.1
12.208999999999946,19.24
12.211000000000013,79.1
12.212999999999965,19.24
12.214999999999975,79.1
12.216000000000008,19.24
12.218999999999994,79.1
12.219999999999914,19.24
12.22199999999998,79.1
12.223999999999933,19.24
12.225999999999999,79.09
12.226999999999975,19.24
12.230000000000018,79.09
12.230999999999995,19.24
12.233000000000004,79.09
12.235000000000014,19.24
12.237000000000023,79.09
12.238999999999919,19.24
12.240999999999985,79.08
12.241999999999962,19.24
12.243999999999971,79.08
12.245999999999981,19.25
12.24799999999999,79.08
12.25,19.27
12.25200000000001,79.08
12.252999999999929,19.31
12.255999999999972,79.08
12.256999999999948,19.36
12.259000000000015,79.07
12.260999999999967,19.45
12.262999999999977,79.07
12.26400000000001,19.61
12.266999999999996,79.07
12.267999999999915,19.86
12.269999999999982,79.06
12.271999999999935,20.31
12.274000000000001,79.06
12.274999999999977,21.02
12.27800000000002,79.06
12.278999999999996,22.11
12.281000000000006,79.05
12.283000000000015,23.59
12.285000000000025,79.05
12.285999999999945,25.53
12.288999999999987,79.05
12.289999999999964,27.98
12.291999999999973,79.04
12.293999999999983,30.75
12.295999999999992,79.04
12.296999999999912,33.95
12.300000000000011,79.03
12.30099999999993,37.25
12.302999999999997,79.03
12.30499999999995,40.76
12.307000000000016,79.03
12.308999999999969,44.11
12.310999999999979,79.02
12.312000000000012,47.43
12.314000000000021,79.02
12.315999999999917,50.39
12.317999999999984,79.02
12.319999999999936,53.1
12.322000000000003,79.02
12.322999999999979,55.34
12.326000000000022,79.01
12.326999999999998,57.15
12.329000000000008,79.01
12.331000000000017,58.57
12.33299999999997,79.0
12.333999999999946,59.5
12.336999999999989,79.0
12.337999999999965,60.04
12.339999999999975,79.0
12.341999999999985,60.19
12.343999999999994,78.99
12.344999999999914,60.01
12.348000000000013,78.99
12.348999999999933,59.55
12.350999999999999,78.98
12.352999999999952,58.91
12.355000000000018,78.98
12.356999999999971,58.12
12.35899999999998,78.98
12.360000000000014,57.28
12.362000000000023,78.98
12.363999999999919,56.47
12.365999999999985,78.98
12.367999999999938,55.72
12.370000000000005,78.98
12.370999999999981,55.1
12.37299999999999,78.97
12.375,54.67
12.37700000000001,78.97
12.379000000000019,54.42
12.380999999999972,78.97
12.381999999999948,54.38
12.384000000000015,78.96
12.385999999999967,54.52
12.387999999999977,78.96
12.389999999999986,54.84
12.391999999999996,78.96
12.394000000000005,55.31
12.394999999999982,78.96
12.396999999999935,55.86
12.399000000000001,78.96
12.400999999999954,56.49
12.40300000000002,78.96
12.404999999999973,57.12
12.406999999999982,78.96
12.408000000000015,57.76
12.410000000000025,78.96
12.41199999999992,58.35
12.413999999999987,78.96
12.41599999999994,58.84
12.418000000000006,78.95
12.418999999999983,59.25
12.420999999999992,78.95
12.423000000000002,59.54
12.425000000000011,78.95
12.426999999999907,59.71
12.428999999999974,78.95
12.430999999999926,59.74
12.432000000000016,78.95
12.433999999999969,59.65
12.435999999999979,78.95
12.437999999999988,59.42
12.439999999999998,78.95
12.442000000000007,59.06
12.442999999999984,78.94
12.444999999999936,58.58
12.447000000000003,78.94
12.448999999999955,57.96
12.451000000000022,78.94
12.452999999999975,57.26
12.454000000000008,78.94
12.456999999999994,56.43
12.45799999999997,78.94
12.459999999999923,55.51
12.461999999999989,78.94
12.463999999999942,54.55
12.464999999999975,78.94
12.467999999999961,53.49
12.468999999999994,78.94
12.471000000000004,52.39
12.473000000000013,78.93
12.474999999999909,51.3
12.476999999999975,78.93
12.478999999999928,50.17
12.480000000000018,78.93
12.481999999999971,49.05
12.48399999999998,78.93
12.48599999999999,48.0
12.488,78.93
12.490000000000009,46.95
12.490999999999985,78.92
12.493999999999915,45.97
12.495000000000005,78.92
12.496999999999957,45.09
12.499000000000024,78.92
12.500999999999976,44.26
12.50200000000001,78.92
12.504999999999995,43.5
12.505999999999972,78.92
12.507999999999925,42.85
12.509999999999991,78.91
12.511999999999944,42.25
12.512999999999977,78.91
12.515999999999963,41.73
12.516999999999996,78.91
12.519999999999982,41.28
12.521000000000015,78.91
12.52299999999991,40.89
12.524000000000001,78.9
12.52699999999993,40.58
12.52800000000002,78.9
12.530999999999949,40.34
12.531999999999982,78.9
12.533999999999992,40.18
12.535000000000025,78.9
12.538000000000011,40.09
12.538999999999987,78.9
12.541999999999916,40.08
12.543000000000006,78.89
12.545999999999935,40.13
12.545999999999992,78.89
12.548999999999978,40.23
12.550000000000011,78.89
12.552999999999997,40.37
12.553999999999974,78.89
12.557000000000016,40.54
12.557999999999993,78.88
12.559999999999945,40.72
12.560999999999979,78.88
12.563999999999965,40.9
12.564999999999998,78.88
12.567999999999984,41.08
12.569000000000017,78.87
12.570999999999913,41.24
12.572000000000003,78.87
12.574999999999932,41.36
12.576000000000022,78.87
12.57899999999995,41.46
12.579999999999984,78.87
12.58299999999997,120.38
12.586000000000013,41.56
12.586999999999989,78.86
12.589999999999918,41.56
12.591000000000008,78.86
12.593999999999937,41.53
12.593999999999994,78.86
12.59699999999998,41.49
12.598000000000013,78.86
12.600999999999999,41.44
12.601999999999975,78.85
12.605000000000018,120.22999999999999
12.608999999999924,41.33
12.60899999999998,78.85
12.611999999999966,41.29
12.613,78.85
12.615999999999985,120.1
12.620000000000005,120.1
12.622999999999934,41.28
12.624000000000024,78.84
12.626999999999953,41.32
12.627999999999986,78.84
12.630999999999972,120.22
12.634000000000015,41.47
12.634999999999991,78.83
12.63799999999992,41.56
12.63900000000001,78.84
12.641999999999939,41.67
12.641999999999996,78.83
12.645999999999958,41.8
12.646000000000015,78.83
12.649000000000001,41.93
12.649999999999977,78.83
12.652999999999906,42.07
12.65300000000002,78.83
12.656999999999925,42.23
12.656999999999982,78.83
12.659999999999968,42.39
12.661000000000001,78.82
12.663999999999987,121.38999999999999
12.668000000000006,121.59
12.671999999999912,42.97
12.672000000000025,78.82
12.674999999999955,43.19
12.675000000000011,78.82
12.678999999999974,122.22999999999999
12.682999999999993,122.44
12.685999999999922,43.86
12.685999999999979,78.81
12.68999999999994,44.08
12.689999999999998,78.81
12.69399999999996,44.31
12.694000000000017,78.81
12.697000000000003,44.53
12.697999999999979,78.81
12.700999999999908,44.76
12.701000000000022,78.8
12.704999999999927,44.98
12.704999999999984,78.81
12.70799999999997,45.22
12.709000000000003,78.8
12.711999999999989,124.27
12.716000000000008,124.56
12.719999999999914,46.06
12.71999999999997,78.8
12.722999999999956,46.41
12.723000000000013,78.8
12.726999999999975,125.59
12.730999999999995,125.99
12.733999999999924,47.65
12.73399999999998,78.8
12.737999999999943,48.12
12.738,78.8
12.741999999999962,48.64
12.742000000000019,78.8
12.745000000000005,128.0
12.74899999999991,49.76
12.749000000000024,78.79
12.752999999999929,50.36
12.752999999999986,78.79
12.755999999999972,78.79
12.756999999999948,50.93
12.759999999999991,130.3
12.76400000000001,130.83
12.767999999999915,52.54
12.767999999999972,78.78
12.770999999999958,52.98
12.771000000000015,78.78
12.774999999999977,132.13
12.778999999999996,132.43
12.781999999999925,53.87
12.781999999999982,78.78
12.785999999999945,54.02
12.786000000000001,78.77
12.789999999999964,54.08
12.79000000000002,78.77
12.793000000000006,78.77
12.793999999999983,54.09
12.796999999999912,54.03
12.797000000000025,78.76
12.80099999999993,53.93
12.800999999999988,78.76
12.803999999999974,78.76
12.80499999999995,53.79
12.807999999999993,132.37
12.812000000000012,132.17000000000002
12.814999999999998,78.75
12.815999999999917,53.23
12.81899999999996,53.02
12.819000000000017,78.74
12.822999999999979,131.57
12.826000000000022,78.74
12.826999999999998,52.67
12.829999999999984,78.74
12.831000000000017,52.53
12.833999999999946,52.43
12.834000000000003,78.73
12.837999999999965,52.36
12.838000000000022,78.73
12.841000000000008,78.73
12.841999999999985,52.34
12.844999999999914,52.35
12.84499999999997,78.73
12.848999999999933,52.39
12.84899999999999,78.72
12.851999999999975,78.72
12.852999999999952,52.45
12.855999999999995,78.72
12.856999999999971,52.53
12.860000000000014,131.32
12.863,78.71
12.863999999999919,52.7
12.867000000000019,78.71
12.867999999999938,52.78
12.870999999999981,131.55
12.874000000000024,78.71
12.875,52.88
12.877999999999986,78.71
12.879000000000019,52.91
12.882000000000005,78.7
12.882999999999925,52.91
12.884999999999991,78.7
12.885999999999967,52.91
12.88900000000001,78.7
12.889999999999986,52.88
12.892999999999972,78.7
12.894000000000005,52.84
12.896000000000015,78.7
12.896999999999935,52.78
12.899999999999977,78.69
12.900999999999954,52.72
12.903999999999996,78.69
12.904999999999973,52.64
12.906999999999982,78.69
12.908000000000015,52.56
12.911000000000001,78.69
12.91199999999992,52.47
12.91500000000002,78.69
12.91599999999994,52.38
12.918999999999983,78.69
12.919999999999959,52.29
12.922000000000025,78.69
12.923000000000002,52.2
12.925999999999988,78.68
12.926999999999907,52.12
12.930000000000007,78.69
12.930999999999926,52.04
12.932999999999993,78.68
12.933999999999969,51.98
12.937000000000012,78.68
12.937999999999988,51.94
12.940999999999974,78.68
12.942000000000007,51.91
12.944000000000017,78.68
12.945999999999913,51.91
12.947999999999979,78.68
12.948999999999955,51.92
12.951999999999998,78.68
12.952999999999975,51.96
12.954999999999984,78.68
12.956999999999994,52.0
12.959000000000003,78.67
12.959999999999923,52.06
12.963000000000022,78.68
12.963999999999942,52.13
12.966000000000008,78.67
12.967999999999961,52.2
12.96999999999997,78.67
12.97199999999998,52.28
12.97399999999999,78.67
12.974999999999909,52.35
12.976999999999975,78.67
12.978999999999928,52.42
12.980999999999995,78.67
12.982999999999947,52.48
12.985000000000014,78.67
12.98599999999999,52.53
12.988999999999976,78.66
12.990000000000009,52.57
12.992000000000019,78.66
12.993999999999915,52.59
12.995999999999981,78.66
12.997999999999934,52.6
13.0,78.65
13.000999999999976,52.59
13.002999999999986,78.65
13.004999999999995,52.57
13.007000000000005,78.65
13.009000000000015,52.53
13.011000000000024,78.64
13.011999999999944,52.47
13.01400000000001,78.64
13.015999999999963,52.41
13.017999999999972,78.63
13.019999999999982,52.33
13.021999999999991,78.63
13.02299999999991,52.24
13.024999999999977,78.62
13.02699999999993,52.15
13.028999999999996,78.62
13.030999999999949,52.06
13.033000000000015,78.61
13.034999999999968,51.97
13.036000000000001,78.61
13.038000000000011,51.89
13.04000000000002,78.6
13.041999999999916,51.82
13.043999999999983,78.6
13.045999999999935,51.76
13.047000000000025,78.6
13.048999999999978,51.73
13.050999999999988,78.59
13.052999999999997,51.72
13.055000000000007,78.59
13.057000000000016,51.73
13.059000000000026,78.58
13.060999999999922,51.76
13.062000000000012,78.58
13.063999999999965,51.81
13.065999999999974,78.58
13.067999999999984,51.88
13.069999999999993,78.58
13.072000000000003,51.96
13.072999999999979,78.58
13.074999999999932,52.05
13.076999999999998,78.58
13.07899999999995,52.15
13.081000000000017,78.58
13.08299999999997,52.25
13.084000000000003,78.58
13.086999999999989,52.35
13.088000000000022,78.58
13.089999999999918,52.44
13.091999999999985,78.58
13.093999999999937,52.53
13.09499999999997,78.58
13.097999999999956,52.61
13.09899999999999,78.58
13.100999999999999,52.69
13.103000000000009,78.58
13.105000000000018,52.76
13.105999999999995,78.58
13.108999999999924,52.82
13.110000000000014,78.58
13.111999999999966,52.88
13.113999999999976,78.59
13.115999999999985,52.92
13.117000000000019,78.58
13.120000000000005,52.96
13.120999999999981,78.59
13.12399999999991,52.98
13.125,78.58
13.126999999999953,53.0
13.127999999999986,78.59
13.130999999999972,53.0
13.132000000000005,78.58
13.134999999999991,52.99
13.136000000000024,78.58
13.13799999999992,52.96
13.139999999999986,78.58
13.141999999999939,52.93
13.142999999999972,78.58
13.145999999999958,52.88
13.146999999999991,78.58
13.149999999999977,52.83
13.15100000000001,78.58
13.152999999999906,52.78
13.153999999999996,78.58
13.156999999999925,52.74
13.158000000000015,78.58
13.160999999999945,52.7
13.161999999999978,78.58
13.163999999999987,52.67
13.16500000000002,78.58
13.168000000000006,52.65
13.168999999999983,78.58
13.171999999999912,52.63
13.173000000000002,78.58
13.17599999999993,52.62
13.175999999999988,78.58
13.178999999999974,52.61
13.180000000000007,78.58
13.182999999999993,52.6
13.184000000000026,78.57
13.187000000000012,131.16
13.18999999999994,52.57
13.190999999999974,78.57
13.19399999999996,52.55
13.194999999999993,78.57
13.197999999999979,131.1
13.201999999999998,131.07999999999998
13.204999999999927,52.49
13.206000000000017,78.57
13.208999999999946,52.49
13.20999999999998,78.56
13.212999999999965,52.52
13.213000000000022,78.57
13.216000000000008,52.59
13.216999999999985,78.56
13.219999999999914,52.71
13.221000000000004,78.56
13.223999999999933,52.9
13.22399999999999,78.56
13.226999999999975,53.16
13.228000000000009,78.56
13.230999999999995,53.49
13.231999999999971,78.56
13.235000000000014,132.45999999999998
13.238999999999919,54.4
13.238999999999976,78.56
13.241999999999962,54.97
13.242999999999995,78.55
13.245999999999981,134.16
13.25,134.8
13.252999999999929,56.96
13.254000000000019,78.56
13.256999999999948,57.67
13.257000000000005,78.55
13.260999999999967,58.42
13.261000000000024,78.55
13.26400000000001,59.14
13.264999999999986,78.55
13.267999999999915,59.88
13.267999999999972,78.55
13.271999999999935,60.58
13.271999999999991,78.55
13.275999999999954,61.29
13.27600000000001,78.55
13.278999999999996,61.98
13.279999999999973,78.55
13.283000000000015,141.18
13.28699999999992,63.29
13.286999999999978,78.55
13.289999999999964,63.91
13.290999999999997,78.55
13.293999999999983,143.11
13.298000000000002,143.70999999999998
13.30099999999993,65.78
13.302000000000021,78.55
13.30499999999995,66.36
13.305000000000007,78.55
13.308999999999969,66.9
13.309000000000026,78.55
13.312000000000012,67.41
13.312999999999988,78.55
13.315999999999917,67.85
13.315999999999974,78.55
13.319999999999936,68.24
13.319999999999993,78.55
13.323999999999955,68.54
13.324000000000012,78.55
13.326999999999998,147.34
13.331000000000017,147.5
13.334999999999923,69.03
13.33499999999998,78.56
13.337999999999965,69.03
13.338000000000022,78.56
13.341999999999985,147.51999999999998
13.346000000000004,147.38
13.348999999999933,68.62
13.34899999999999,78.56
13.352999999999952,68.38
13.353000000000009,78.56
13.356999999999971,146.67000000000002
13.36099999999999,146.4
13.363999999999919,67.6
13.363999999999976,78.56
13.367999999999938,67.38
13.367999999999995,78.56
13.371999999999957,67.19
13.372000000000014,78.56
13.375,145.60000000000002
13.379000000000019,145.46
13.382999999999925,66.76
13.382999999999981,78.56
13.386000000000024,78.56
13.386999999999944,66.58
13.389999999999986,144.93
13.394000000000005,144.66
13.396999999999991,78.56
13.39799999999991,65.74
13.400999999999954,65.33
13.40100000000001,78.56
13.404999999999973,143.38
13.408000000000015,78.56
13.408999999999992,64.23
13.411999999999978,78.56
13.413000000000011,63.58
13.41599999999994,62.86
13.415999999999997,78.56
13.418999999999983,78.56
13.419999999999959,62.08
13.423000000000002,78.56
13.423999999999978,61.29
13.426999999999907,60.46
13.427000000000021,78.56
13.430999999999926,59.61
13.430999999999983,78.56
13.434000000000026,78.56
13.434999999999945,58.81
13.437999999999988,78.56
13.438999999999965,58.0
13.442000000000007,135.79
13.444999999999993,78.56
13.445999999999913,56.52
13.449000000000012,78.56
13.449999999999932,55.83
13.452999999999975,133.75
13.456000000000017,78.56
13.456999999999994,54.63
13.45999999999998,78.56
13.461000000000013,54.1
13.463999999999942,53.63
13.463999999999999,78.56
13.466999999999985,78.56
