Timestamp,Dado
2025-04-09 15:25:46,"61.81,0.84,-0.14,0.02 - 320786"
2025-04-09 15:25:46,"62.45,0.84,-0.14,0.02 - 320789"
2025-04-09 15:25:46,"63.13,0.83,-0.14,0.02 - 320793"
2025-04-09 15:25:46,"63.82,0.83,-0.14,0.02 - 320797"
2025-04-09 15:25:46,"64.53,0.83,-0.14,0.02 - 320800"
2025-04-09 15:25:46,"65.23,0.84,-0.14,0.02 - 320804"
2025-04-09 15:25:46,"65.89,0.84,-0.14,0.02 - 320808"
2025-04-09 15:25:46,"66.56,0.84,-0.14,0.02 - 320812"
2025-04-09 15:25:46,"67.16,0.85,-0.14,0.02 - 320815"
2025-04-09 15:25:46,"67.77,0.85,-0.14,0.02 - 320819"
2025-04-09 15:25:46,"68.31,0.86,-0.14,0.02 - 320823"
2025-04-09 15:25:46,"68.84,0.86,-0.14,0.02 - 320826"
2025-04-09 15:25:46,"69.32,0.87,-0.14,0.01 - 320830"
2025-04-09 15:25:46,"69.76,0.87,-0.14,0.01 - 320834"
2025-04-09 15:25:46,"70.16,0.88,-0.14,0.01 - 320837"
2025-04-09 15:25:46,"70.51,0.88,-0.14,0.01 - 320841"
2025-04-09 15:25:46,"70.84,0.89,-0.14,0.01 - 320845"
2025-04-09 15:25:46,"71.11,0.89,-0.14,0.01 - 320849"
2025-04-09 15:25:46,"71.35,0.90,-0.14,0.01 - 320852"
2025-04-09 15:25:46,"71.55,0.90,-0.15,0.00 - 320856"
2025-04-09 15:25:46,"71.72,0.90,-0.15,0.00 - 320860"
2025-04-09 15:25:46,"71.85,0.91,-0.15,0.00 - 320863"
2025-04-09 15:25:46,"71.96,0.91,-0.15,0.00 - 320867"
2025-04-09 15:25:46,"72.04,0.91,-0.15,-0.00 - 320871"
2025-04-09 15:25:46,"72.10,0.92,-0.15,-0.00 - 320874"
2025-04-09 15:25:46,"72.16,0.92,-0.15,-0.00 - 320878"
2025-04-09 15:25:46,"72.19,0.92,-0.15,-0.00 - 320882"
2025-04-09 15:25:46,"72.23,0.92,-0.15,-0.00 - 320886"
2025-04-09 15:25:46,"72.25,0.92,-0.15,-0.00 - 320889"
2025-04-09 15:25:46,"72.26,0.92,-0.15,-0.00 - 320893"
2025-04-09 15:25:46,"72.24,0.92,-0.15,-0.00 - 320897"
2025-04-09 15:25:46,"72.20,0.93,-0.15,-0.01 - 320900"
2025-04-09 15:25:46,"72.11,0.93,-0.15,-0.01 - 320904"
2025-04-09 15:25:46,"71.96,0.93,-0.15,-0.01 - 320908"
2025-04-09 15:25:46,"71.77,0.94,-0.15,-0.01 - 320912"
2025-04-09 15:25:46,"71.50,0.95,-0.15,-0.01 - 320915"
2025-04-09 15:25:46,"71.18,0.95,-0.15,-0.01 - 320919"
2025-04-09 15:25:46,"70.82,0.96,-0.16,-0.02 - 320923"
2025-04-09 15:25:46,"70.42,0.96,-0.16,-0.02 - 320926"
2025-04-09 15:25:46,"70.01,0.96,-0.16,-0.02 - 320930"
2025-04-09 15:25:46,"69.62,0.96,-0.16,-0.02 - 320934"
2025-04-09 15:25:46,"69.24,0.96,-0.16,-0.02 - 320937"
2025-04-09 15:25:46,"68.90,0.96,-0.16,-0.02 - 320941"
2025-04-09 15:25:46,"68.64,0.95,-0.16,-0.02 - 320945"
2025-04-09 15:25:46,"68.43,0.94,-0.15,-0.01 - 320949"
2025-04-09 15:25:46,"68.30,0.93,-0.15,-0.01 - 320952"
2025-04-09 15:25:46,"68.25,0.92,-0.15,-0.01 - 320956"
2025-04-09 15:25:46,"68.25,0.91,-0.15,-0.00 - 320960"
2025-04-09 15:25:46,"68.30,0.91,-0.15,-0.00 - 320963"
2025-04-09 15:25:46,"68.37,0.91,-0.15,-0.00 - 320967"
2025-04-09 15:25:46,"68.43,0.90,-0.15,-0.00 - 320971"
2025-04-09 15:25:46,"68.47,0.91,-0.15,-0.00 - 320975"
2025-04-09 15:25:46,"68.46,0.91,-0.15,-0.00 - 320978"
2025-04-09 15:25:46,"68.38,0.92,-0.15,-0.01 - 320982"
2025-04-09 15:25:46,"68.22,0.92,-0.15,-0.01 - 320986"
2025-04-09 15:25:46,"67.99,0.93,-0.15,-0.01 - 320989"
2025-04-09 15:25:46,"67.67,0.94,-0.16,-0.01 - 320993"
2025-04-09 15:25:46,"67.26,0.95,-0.16,-0.02 - 320997"
2025-04-09 15:25:46,"66.79,0.96,-0.16,-0.02 - 321001"
2025-04-09 15:25:46,"66.25,0.97,-0.16,-0.02 - 321004"
2025-04-09 15:25:46,"65.65,0.98,-0.16,-0.03 - 321008"
2025-04-09 15:25:46,"65.04,0.98,-0.17,-0.03 - 321012"
2025-04-09 15:25:46,"64.39,0.99,-0.17,-0.03 - 321015"
2025-04-09 15:25:46,"63.74,0.99,-0.17,-0.03 - 321019"
2025-04-09 15:25:46,"63.12,0.99,-0.17,-0.03 - 321023"
2025-04-09 15:25:46,"62.51,0.99,-0.17,-0.03 - 321026"
2025-04-09 15:25:46,"61.94,0.98,-0.17,-0.03 - 321030"
2025-04-09 15:25:46,"61.44,0.97,-0.17,-0.03 - 321034"
2025-04-09 15:25:46,"60.97,0.97,-0.17,-0.02 - 321038"
2025-04-09 15:25:46,"60.56,0.96,-0.16,-0.02 - 321041"
2025-04-09 15:25:46,"60.22,0.95,-0.16,-0.02 - 321045"
2025-04-09 15:25:46,"59.91,0.94,-0.16,-0.02 - 321049"
2025-04-09 15:25:46,"59.65,0.94,-0.16,-0.02 - 321052"
2025-04-09 15:25:46,"59.44,0.93,-0.16,-0.01 - 321056"
2025-04-09 15:25:46,"59.25,0.93,-0.16,-0.01 - 321060"
2025-04-09 15:25:46,"59.09,0.92,-0.16,-0.01 - 321064"
2025-04-09 15:25:46,"58.95,0.92,-0.16,-0.01 - 321067"
2025-04-09 15:25:46,"58.82,0.92,-0.16,-0.01 - 321071"
2025-04-09 15:25:46,"58.69,0.92,-0.16,-0.01 - 321075"
2025-04-09 15:25:46,"58.57,0.92,-0.16,-0.01 - 321078"
2025-04-09 15:25:46,"58.43,0.92,-0.16,-0.01 - 321082"
2025-04-09 15:25:46,"58.30,0.92,-0.16,-0.01 - 321086"
2025-04-09 15:25:46,"58.15,0.92,-0.16,-0.01 - 321090"
2025-04-09 15:25:46,"58.00,0.92,-0.16,-0.01 - 321093"
2025-04-09 15:25:46,"57.84,0.92,-0.16,-0.01 - 321097"
2025-04-09 15:25:46,"57.68,0.92,-0.16,-0.01 - 321101"
2025-04-09 15:25:46,"57.52,0.93,-0.16,-0.01 - 321104"
2025-04-09 15:25:46,"57.35,0.93,-0.16,-0.01 - 321108"
2025-04-09 15:25:46,"57.20,0.92,-0.16,-0.01 - 321112"
2025-04-09 15:25:46,"57.06,0.92,-0.16,-0.01 - 321115"
2025-04-09 15:25:46,"56.94,0.92,-0.16,-0.01 - 321119"
2025-04-09 15:25:46,"56.85,0.92,-0.16,-0.01 - 321123"
2025-04-09 15:25:46,"56.79,0.91,-0.16,-0.01 - 321127"
2025-04-09 15:25:46,"56.77,0.91,-0.16,-0.01 - 321130"
2025-04-09 15:25:46,"56.77,0.90,-0.16,-0.01 - 321134"
2025-04-09 15:25:46,"56.81,0.90,-0.16,-0.00 - 321138"
2025-04-09 15:25:46,"56.86,0.90,-0.16,-0.00 - 321141"
2025-04-09 15:25:46,"56.93,0.89,-0.16,-0.00 - 321145"
2025-04-09 15:25:46,"57.01,0.89,-0.15,-0.00 - 321149"
2025-04-09 15:25:46,"57.10,0.89,-0.15,-0.00 - 321153"
2025-04-09 15:25:46,"57.17,0.89,-0.16,-0.00 - 321156"
2025-04-09 15:25:46,"57.24,0.89,-0.16,-0.00 - 321160"
2025-04-09 15:25:46,"57.29,0.90,-0.16,-0.00 - 321164"
2025-04-09 15:25:46,"57.32,0.90,-0.16,-0.00 - 321167"
2025-04-09 15:25:46,"57.34,0.90,-0.16,-0.00 - 321171"
2025-04-09 15:25:46,"57.33,0.90,-0.16,-0.00 - 321175"
2025-04-09 15:25:46,"57.32,0.91,-0.16,-0.01 - 321179"
2025-04-09 15:25:46,"57.29,0.91,-0.16,-0.01 - 321182"
2025-04-09 15:25:46,"57.25,0.91,-0.16,-0.01 - 321186"
2025-04-09 15:25:46,"57.21,0.91,-0.16,-0.01 - 321190"
2025-04-09 15:25:46,"57.16,0.91,-0.16,-0.01 - 321193"
2025-04-09 15:25:46,"57.12,0.91,-0.16,-0.01 - 321197"
2025-04-09 15:25:46,"57.08,0.91,-0.16,-0.01 - 321201"
2025-04-09 15:25:46,"57.04,0.91,-0.16,-0.01 - 321205"
2025-04-09 15:25:46,"57.00,0.91,-0.16,-0.01 - 321208"
2025-04-09 15:25:46,"56.96,0.91,-0.16,-0.01 - 321212"
2025-04-09 15:25:46,"56.93,0.91,-0.16,-0.01 - 321216"
2025-04-09 15:25:46,"56.91,0.91,-0.16,-0.01 - 321219"
2025-04-09 15:25:46,"56.90,0.91,-0.16,-0.01 - 321223"
2025-04-09 15:25:46,"56.90,0.90,-0.16,-0.00 - 321227"
2025-04-09 15:25:46,"56.92,0.90,-0.16,-0.00 - 321230"
2025-04-09 15:25:46,"56.97,0.90,-0.16,-0.00 - 321234"
2025-04-09 15:25:46,"57.02,0.90,-0.16,-0.00 - 321238"
2025-04-09 15:25:46,"57.10,0.90,-0.16,-0.00 - 321242"
2025-04-09 15:25:46,"57.20,0.89,-0.16,-0.00 - 321245"
2025-04-09 15:25:46,"57.30,0.89,-0.16,-0.00 - 321249"
2025-04-09 15:25:46,"57.43,0.89,-0.15,0.00 - 321253"
2025-04-09 15:25:46,"57.55,0.89,-0.15,0.00 - 321256"
2025-04-09 15:25:46,"57.69,0.89,-0.15,0.00 - 321260"
2025-04-09 15:25:46,"57.83,0.89,-0.15,0.00 - 321264"
2025-04-09 15:25:46,"57.98,0.89,-0.15,0.00 - 321267"
2025-04-09 15:25:46,"58.13,0.89,-0.15,0.00 - 321271"
2025-04-09 15:25:46,"58.27,0.89,-0.15,0.00 - 321275"
2025-04-09 15:25:46,"58.41,0.89,-0.15,0.00 - 321279"
2025-04-09 15:25:46,"58.53,0.89,-0.15,0.00 - 321282"
2025-04-09 15:25:46,"58.64,0.89,-0.15,0.00 - 321286"
2025-04-09 15:25:46,"58.72,0.90,-0.16,-0.00 - 321290"
2025-04-09 15:25:46,"58.77,0.90,-0.16,-0.00 - 321293"
2025-04-09 15:25:46,"58.80,0.90,-0.16,-0.00 - 321297"
2025-04-09 15:25:46,"58.79,0.91,-0.16,-0.00 - 321301"
2025-04-09 15:25:46,"58.75,0.91,-0.16,-0.01 - 321304"
2025-04-09 15:25:46,"58.69,0.91,-0.16,-0.01 - 321308"
2025-04-09 15:25:46,"58.60,0.92,-0.16,-0.01 - 321312"
2025-04-09 15:25:46,"58.48,0.92,-0.16,-0.01 - 321316"
2025-04-09 15:25:46,"58.35,0.92,-0.16,-0.01 - 321319"
2025-04-09 15:25:46,"58.21,0.93,-0.16,-0.01 - 321323"
2025-04-09 15:25:46,"58.06,0.93,-0.16,-0.01 - 321327"
2025-04-09 15:25:46,"57.92,0.93,-0.16,-0.01 - 321330"
2025-04-09 15:25:46,"57.79,0.92,-0.16,-0.01 - 321334"
2025-04-09 15:25:46,"57.67,0.92,-0.16,-0.01 - 321338"
2025-04-09 15:25:46,"57.57,0.92,-0.16,-0.01 - 321342"
2025-04-09 15:25:46,"57.50,0.92,-0.16,-0.01 - 321345"
2025-04-09 15:25:46,"57.44,0.91,-0.16,-0.01 - 321349"
2025-04-09 15:25:46,"57.41,0.91,-0.16,-0.01 - 321353"
2025-04-09 15:25:46,"57.38,0.91,-0.16,-0.01 - 321356"
2025-04-09 15:25:46,"57.38,0.91,-0.16,-0.01 - 321360"
2025-04-09 15:25:46,"57.37,0.91,-0.16,-0.01 - 321364"
2025-04-09 15:25:46,"57.37,0.90,-0.16,-0.00 - 321368"
2025-04-09 15:25:46,"57.37,0.90,-0.16,-0.00 - 321371"
2025-04-09 15:25:46,"57.35,0.91,-0.16,-0.01 - 321375"
2025-04-09 15:25:46,"57.33,0.91,-0.16,-0.01 - 321379"
2025-04-09 15:25:46,"57.29,0.91,-0.16,-0.01 - 321382"
2025-04-09 15:25:46,"57.25,0.91,-0.16,-0.01 - 321386"
2025-04-09 15:25:46,"57.18,0.91,-0.16,-0.01 - 321390"
2025-04-09 15:25:46,"57.11,0.91,-0.16,-0.01 - 321393"
2025-04-09 15:25:46,"57.03,0.91,-0.16,-0.01 - 321397"
2025-04-09 15:25:46,"56.94,0.92,-0.16,-0.01 - 321401"
2025-04-09 15:25:46,"56.86,0.92,-0.16,-0.01 - 321405"
2025-04-09 15:25:46,"56.77,0.92,-0.16,-0.01 - 321408"
2025-04-09 15:25:46,"56.69,0.92,-0.16,-0.01 - 321412"
2025-04-09 15:25:46,"56.62,0.91,-0.16,-0.01 - 321416"
2025-04-09 15:25:46,"56.55,0.91,-0.16,-0.01 - 321419"
2025-04-09 15:25:46,"56.49,0.91,-0.16,-0.01 - 321423"
2025-04-09 15:25:46,"56.45,0.91,-0.16,-0.01 - 321427"
2025-04-09 15:25:46,"56.42,0.91,-0.16,-0.01 - 321431"
2025-04-09 15:25:46,"56.43,0.90,-0.16,-0.01 - 321434"
2025-04-09 15:25:46,"56.46,0.90,-0.16,-0.00 - 321438"
2025-04-09 15:25:46,"56.52,0.90,-0.16,-0.00 - 321442"
2025-04-09 15:25:46,"56.61,0.89,-0.16,-0.00 - 321445"
2025-04-09 15:25:46,"56.72,0.89,-0.16,0.00 - 321449"
2025-04-09 15:25:46,"56.86,0.89,-0.15,0.00 - 321453"
2025-04-09 15:25:46,"57.01,0.89,-0.15,0.00 - 321456"
2025-04-09 15:25:46,"57.17,0.88,-0.15,0.00 - 321460"
2025-04-09 15:25:46,"57.32,0.88,-0.15,0.00 - 321464"
2025-04-09 15:25:46,"57.47,0.89,-0.15,0.00 - 321468"
2025-04-09 15:25:46,"57.60,0.89,-0.15,0.00 - 321471"
2025-04-09 15:25:46,"57.71,0.89,-0.15,0.00 - 321475"
2025-04-09 15:25:46,"57.80,0.89,-0.15,-0.00 - 321479"
2025-04-09 15:25:46,"57.88,0.89,-0.16,-0.00 - 321482"
2025-04-09 15:25:46,"57.94,0.90,-0.16,-0.00 - 321486"
2025-04-09 15:25:46,"58.00,0.90,-0.16,-0.00 - 321490"
2025-04-09 15:25:46,"58.05,0.90,-0.16,-0.00 - 321494"
2025-04-09 15:25:46,"58.10,0.90,-0.16,-0.00 - 321497"
2025-04-09 15:25:46,"58.16,0.90,-0.16,-0.00 - 321501"
2025-04-09 15:25:46,"58.22,0.90,-0.16,-0.00 - 321505"
2025-04-09 15:25:46,"58.29,0.90,-0.16,-0.00 - 321508"
2025-04-09 15:25:46,"58.36,0.90,-0.16,-0.00 - 321512"
2025-04-09 15:25:46,"58.44,0.90,-0.16,-0.00 - 321516"
2025-04-09 15:25:46,"58.52,0.90,-0.16,-0.00 - 321519"
2025-04-09 15:25:46,"58.59,0.90,-0.16,-0.00 - 321523"
2025-04-09 15:25:46,"58.67,0.90,-0.16,-0.00 - 321527"
2025-04-09 15:25:46,"58.75,0.90,-0.16,-0.00 - 321531"
2025-04-09 15:25:46,"58.83,0.90,-0.16,-0.00 - 321534"
2025-04-09 15:25:46,"58.91,0.90,-0.16,-0.00 - 321538"
2025-04-09 15:25:46,"59.00,0.90,-0.15,-0.00 - 321542"
2025-04-09 15:25:47,"59.09,0.90,-0.15,-0.00 - 321545"
2025-04-09 15:25:47,"59.18,0.90,-0.15,-0.00 - 321549"
2025-04-09 15:25:47,"59.28,0.90,-0.15,-0.00 - 321553"
2025-04-09 15:25:47,"59.36,0.90,-0.15,-0.00 - 321557"
2025-04-09 15:25:47,"59.43,0.90,-0.16,-0.00 - 321560"
2025-04-09 15:25:47,"59.48,0.90,-0.16,-0.00 - 321564"
2025-04-09 15:25:47,"59.51,0.90,-0.16,-0.00 - 321568"
2025-04-09 15:25:47,"59.51,0.91,-0.16,-0.00 - 321571"
2025-04-09 15:25:47,"59.48,0.91,-0.16,-0.01 - 321575"
2025-04-09 15:25:47,"59.43,0.91,-0.16,-0.01 - 321579"
2025-04-09 15:25:47,"59.35,0.92,-0.16,-0.01 - 321582"
2025-04-09 15:25:47,"59.23,0.92,-0.16,-0.01 - 321586"
2025-04-09 15:25:47,"59.09,0.92,-0.16,-0.01 - 321590"
2025-04-09 15:25:47,"58.94,0.93,-0.16,-0.01 - 321594"
2025-04-09 15:25:47,"58.75,0.93,-0.16,-0.01 - 321597"
2025-04-09 15:25:47,"58.55,0.93,-0.16,-0.01 - 321601"
2025-04-09 15:25:47,"58.35,0.93,-0.16,-0.01 - 321605"
2025-04-09 15:25:47,"58.14,0.93,-0.16,-0.01 - 321608"
2025-04-09 15:25:47,"57.92,0.93,-0.16,-0.01 - 321612"
2025-04-09 15:25:47,"57.72,0.93,-0.16,-0.01 - 321616"
2025-04-09 15:25:47,"57.52,0.93,-0.16,-0.01 - 321620"
2025-04-09 15:25:47,"57.33,0.93,-0.16,-0.01 - 321623"
2025-04-09 15:25:47,"57.16,0.93,-0.16,-0.01 - 321627"
2025-04-09 15:25:47,"57.01,0.93,-0.16,-0.01 - 321631"
2025-04-09 15:25:47,"56.90,0.92,-0.16,-0.01 - 321634"
2025-04-09 15:25:47,"56.83,0.92,-0.16,-0.01 - 321638"
2025-04-09 15:25:47,"56.79,0.91,-0.16,-0.01 - 321642"
2025-04-09 15:25:47,"56.80,0.90,-0.16,-0.01 - 321646"
2025-04-09 15:25:47,"56.84,0.90,-0.16,-0.00 - 321649"
2025-04-09 15:25:47,"56.93,0.89,-0.16,-0.00 - 321653"
2025-04-09 15:25:47,"57.03,0.89,-0.15,-0.00 - 321657"
2025-04-09 15:25:47,"57.15,0.89,-0.15,0.00 - 321660"
2025-04-09 15:25:47,"57.28,0.89,-0.15,0.00 - 321664"
2025-04-09 15:25:47,"57.41,0.89,-0.15,0.00 - 321668"
2025-04-09 15:25:47,"57.52,0.89,-0.15,0.00 - 321671"
2025-04-09 15:25:47,"57.61,0.89,-0.15,-0.00 - 321675"
2025-04-09 15:25:47,"57.68,0.89,-0.16,-0.00 - 321679"
2025-04-09 15:25:47,"57.72,0.90,-0.16,-0.00 - 321683"
2025-04-09 15:25:47,"57.74,0.90,-0.16,-0.00 - 321686"
2025-04-09 15:25:47,"57.73,0.90,-0.16,-0.00 - 321690"
2025-04-09 15:25:47,"57.69,0.91,-0.16,-0.01 - 321694"
2025-04-09 15:25:47,"57.63,0.91,-0.16,-0.01 - 321697"
2025-04-09 15:25:47,"57.56,0.91,-0.16,-0.01 - 321701"
2025-04-09 15:25:47,"57.47,0.92,-0.16,-0.01 - 321705"
2025-04-09 15:25:47,"57.37,0.92,-0.16,-0.01 - 321709"
2025-04-09 15:25:47,"57.26,0.92,-0.16,-0.01 - 321712"
2025-04-09 15:25:47,"57.15,0.92,-0.16,-0.01 - 321716"
2025-04-09 15:25:47,"57.05,0.92,-0.16,-0.01 - 321720"
2025-04-09 15:25:47,"56.95,0.92,-0.16,-0.01 - 321723"
2025-04-09 15:25:47,"56.87,0.92,-0.16,-0.01 - 321727"
2025-04-09 15:25:47,"56.80,0.92,-0.16,-0.01 - 321731"
2025-04-09 15:25:47,"56.76,0.91,-0.16,-0.01 - 321734"
2025-04-09 15:25:47,"56.74,0.91,-0.16,-0.01 - 321738"
2025-04-09 15:25:47,"56.75,0.90,-0.16,-0.00 - 321742"
2025-04-09 15:25:47,"56.79,0.90,-0.16,-0.00 - 321746"
2025-04-09 15:25:47,"56.86,0.90,-0.16,-0.00 - 321749"
2025-04-09 15:25:47,"56.96,0.89,-0.16,-0.00 - 321753"
2025-04-09 15:25:47,"57.10,0.89,-0.15,0.00 - 321757"
2025-04-09 15:25:47,"57.30,0.88,-0.15,0.00 - 321760"
2025-04-09 15:25:47,"57.54,0.87,-0.15,0.01 - 321764"
2025-04-09 15:25:47,"57.87,0.87,-0.15,0.01 - 321768"
2025-04-09 15:25:47,"58.27,0.86,-0.15,0.01 - 321771"
2025-04-09 15:25:47,"58.76,0.85,-0.14,0.02 - 321775"
2025-04-09 15:25:47,"59.33,0.84,-0.14,0.02 - 321779"
2025-04-09 15:25:47,"59.99,0.83,-0.14,0.02 - 321783"
2025-04-09 15:25:47,"60.70,0.82,-0.14,0.03 - 321786"
2025-04-09 15:25:47,"61.49,0.82,-0.14,0.03 - 321790"
2025-04-09 15:25:47,"62.31,0.82,-0.14,0.03 - 321794"
2025-04-09 15:25:47,"63.13,0.82,-0.14,0.03 - 321797"
2025-04-09 15:25:47,"63.98,0.82,-0.14,0.03 - 321801"
2025-04-09 15:25:47,"64.78,0.82,-0.14,0.03 - 321805"
2025-04-09 15:25:47,"65.57,0.83,-0.14,0.03 - 321808"
2025-04-09 15:25:47,"66.30,0.83,-0.14,0.03 - 321812"
2025-04-09 15:25:47,"66.99,0.84,-0.14,0.02 - 321816"
2025-04-09 15:25:47,"67.60,0.85,-0.14,0.02 - 321820"
2025-04-09 15:25:47,"68.17,0.85,-0.14,0.02 - 321823"
2025-04-09 15:25:47,"68.68,0.86,-0.14,0.02 - 321827"
2025-04-09 15:25:47,"69.11,0.87,-0.14,0.01 - 321831"
2025-04-09 15:25:47,"69.51,0.88,-0.14,0.01 - 321834"
2025-04-09 15:25:47,"69.86,0.88,-0.14,0.01 - 321838"
2025-04-09 15:25:47,"70.17,0.89,-0.14,0.01 - 321842"
2025-04-09 15:25:47,"70.47,0.89,-0.14,0.01 - 321845"
2025-04-09 15:25:47,"70.74,0.89,-0.14,0.01 - 321849"
2025-04-09 15:25:47,"71.02,0.89,-0.14,0.01 - 321853"
2025-04-09 15:25:47,"71.26,0.90,-0.14,0.01 - 321856"
2025-04-09 15:25:47,"71.51,0.90,-0.14,0.00 - 321860"
2025-04-09 15:25:47,"71.74,0.90,-0.14,0.00 - 321864"
2025-04-09 15:25:47,"71.96,0.90,-0.14,0.00 - 321868"
2025-04-09 15:25:47,"72.15,0.90,-0.15,0.00 - 321871"
2025-04-09 15:25:47,"72.33,0.90,-0.15,0.00 - 321875"
2025-04-09 15:25:47,"72.48,0.91,-0.15,0.00 - 321879"
2025-04-09 15:25:47,"72.60,0.91,-0.15,0.00 - 321882"
2025-04-09 15:25:47,"72.69,0.91,-0.15,-0.00 - 321886"
2025-04-09 15:25:47,"72.75,0.92,-0.15,-0.00 - 321890"
2025-04-09 15:25:47,"72.77,0.92,-0.15,-0.00 - 321893"
2025-04-09 15:25:47,"72.73,0.92,-0.15,-0.00 - 321897"
2025-04-09 15:25:47,"72.65,0.93,-0.15,-0.01 - 321901"
2025-04-09 15:25:47,"72.48,0.94,-0.15,-0.01 - 321905"
2025-04-09 15:25:47,"72.23,0.94,-0.15,-0.01 - 321908"
2025-04-09 15:25:47,"71.91,0.95,-0.15,-0.01 - 321912"
2025-04-09 15:25:47,"71.49,0.96,-0.16,-0.02 - 321916"
2025-04-09 15:25:47,"70.97,0.97,-0.16,-0.02 - 321919"
2025-04-09 15:25:47,"70.38,0.98,-0.16,-0.02 - 321923"
2025-04-09 15:25:47,"69.69,0.99,-0.16,-0.03 - 321927"
2025-04-09 15:25:47,"68.94,1.00,-0.17,-0.03 - 321931"
2025-04-09 15:25:47,"68.13,1.01,-0.17,-0.03 - 321934"
2025-04-09 15:25:47,"67.32,1.01,-0.17,-0.04 - 321938"
2025-04-09 15:25:47,"66.47,1.01,-0.17,-0.04 - 321942"
2025-04-09 15:25:47,"65.63,1.01,-0.17,-0.04 - 321945"
2025-04-09 15:25:47,"64.86,1.01,-0.17,-0.04 - 321949"
2025-04-09 15:25:47,"64.11,1.01,-0.17,-0.03 - 321953"
2025-04-09 15:25:47,"63.41,1.00,-0.17,-0.03 - 321957"
2025-04-09 15:25:47,"62.81,0.99,-0.17,-0.03 - 321960"
2025-04-09 15:25:47,"62.24,0.98,-0.17,-0.03 - 321964"
2025-04-09 15:25:47,"61.75,0.97,-0.17,-0.03 - 321968"
2025-04-09 15:25:47,"61.33,0.96,-0.16,-0.02 - 321971"
2025-04-09 15:25:47,"60.94,0.95,-0.16,-0.02 - 321975"
2025-04-09 15:25:47,"60.60,0.95,-0.16,-0.02 - 321979"
2025-04-09 15:25:47,"60.31,0.94,-0.16,-0.02 - 321982"
2025-04-09 15:25:47,"60.04,0.94,-0.16,-0.02 - 321986"
2025-04-09 15:25:47,"59.78,0.93,-0.16,-0.02 - 321990"
2025-04-09 15:25:47,"59.55,0.93,-0.16,-0.01 - 321994"
2025-04-09 15:25:47,"59.31,0.93,-0.16,-0.01 - 321997"
2025-04-09 15:25:47,"59.09,0.93,-0.16,-0.01 - 322001"
2025-04-09 15:25:47,"58.86,0.93,-0.16,-0.01 - 322005"
2025-04-09 15:25:47,"58.63,0.93,-0.16,-0.01 - 322008"
2025-04-09 15:25:47,"58.40,0.93,-0.16,-0.01 - 322012"
2025-04-09 15:25:47,"58.18,0.93,-0.16,-0.01 - 322016"
2025-04-09 15:25:47,"57.97,0.93,-0.16,-0.01 - 322020"
2025-04-09 15:25:47,"57.77,0.93,-0.16,-0.01 - 322023"
2025-04-09 15:25:47,"57.62,0.93,-0.16,-0.01 - 322027"
2025-04-09 15:25:47,"57.51,0.92,-0.16,-0.01 - 322031"
2025-04-09 15:25:47,"57.47,0.91,-0.16,-0.01 - 322034"
2025-04-09 15:25:47,"57.52,0.90,-0.16,-0.00 - 322038"
2025-04-09 15:25:47,"57.66,0.89,-0.15,0.00 - 322042"
2025-04-09 15:25:47,"57.92,0.87,-0.15,0.01 - 322046"
2025-04-09 15:25:47,"58.27,0.86,-0.15,0.01 - 322049"
2025-04-09 15:25:47,"58.72,0.85,-0.14,0.01 - 322053"
2025-04-09 15:25:47,"59.24,0.84,-0.14,0.02 - 322057"
2025-04-09 15:25:47,"59.82,0.83,-0.14,0.02 - 322060"
2025-04-09 15:25:47,"60.42,0.83,-0.14,0.02 - 322064"
2025-04-09 15:25:47,"60.99,0.83,-0.14,0.02 - 322068"
2025-04-09 15:25:47,"61.53,0.84,-0.14,0.02 - 322071"
2025-04-09 15:25:47,"61.99,0.84,-0.14,0.02 - 322075"
2025-04-09 15:25:47,"62.36,0.85,-0.14,0.01 - 322079"
2025-04-09 15:25:47,"62.62,0.87,-0.15,0.01 - 322082"
2025-04-09 15:25:47,"62.78,0.88,-0.15,0.00 - 322086"
2025-04-09 15:25:47,"62.81,0.89,-0.15,-0.00 - 322090"
2025-04-09 15:25:47,"62.73,0.91,-0.15,-0.01 - 322094"
2025-04-09 15:25:47,"62.55,0.92,-0.16,-0.01 - 322097"
2025-04-09 15:25:47,"62.28,0.93,-0.16,-0.01 - 322101"
2025-04-09 15:25:47,"61.94,0.94,-0.16,-0.02 - 322105"
2025-04-09 15:25:47,"61.53,0.95,-0.16,-0.02 - 322108"
2025-04-09 15:25:47,"61.09,0.96,-0.16,-0.02 - 322112"
2025-04-09 15:25:47,"60.62,0.96,-0.17,-0.02 - 322116"
2025-04-09 15:25:47,"60.14,0.97,-0.17,-0.02 - 322120"
2025-04-09 15:25:47,"59.69,0.97,-0.17,-0.02 - 322123"
2025-04-09 15:25:47,"59.24,0.96,-0.17,-0.02 - 322127"
2025-04-09 15:25:47,"58.83,0.96,-0.17,-0.02 - 322131"
2025-04-09 15:25:47,"58.48,0.95,-0.16,-0.02 - 322134"
2025-04-09 15:25:47,"58.16,0.95,-0.16,-0.02 - 322138"
2025-04-09 15:25:47,"57.90,0.94,-0.16,-0.02 - 322142"
2025-04-09 15:25:47,"57.70,0.93,-0.16,-0.01 - 322146"
2025-04-09 15:25:47,"57.56,0.92,-0.16,-0.01 - 322149"
2025-04-09 15:25:47,"57.48,0.91,-0.16,-0.01 - 322153"
